trait.Her_K1.Her_K2.Her_K3.Her_K4.Her_K5.Her_ALL.pretty_name.h2
asiavg 0.008927 0.012652 0 0.794926327055325 0.205073672944675 0.70256 Anthesis-silking interval 1
dtaavg 0 0 0.075489515070464 0.731961298583799 0.192549186345737 0.77259 NA 1
dtsavg 0 0 0.208031006009075 0.448356957445939 0.343612036544986 0.765883 NA 1
ehtavg 0.00296 0.005041 0 0.620359034059403 0.379640965940597 0.775776 Ear height 1
ehtdivphtavg 0 0 0 0.6038038421989 0.3961961578011 0.720108 Ratio of ear height to total height 1
Kwt_5loc_residuals 0 0 0.524342156851763 0.475657843148237 0 0.58539 100 Kernel weight 1
nlb_residuals 0.000679 0 0 0.807984024186097 0.192015975813903 0.797063 Northern Leaf Blight 1
nphavg 0 0 0.21568483445629 0.712150086548458 0.0721650789952528 0.748844 Nodes per plant 1
nteavg 0 0 0 0.503448466020845 0.496551533979155 0.762424 Nodes to ear 1
nttavg 0 0 0 0.782688525801732 0.217311474198268 0.741543 Nodes above ear 1
phtavg 0.003475 0.003488 0 0.637709376779736 0.362290623220264 0.78613 Plant height 1
phtdivdtravg 0 0.003374 0 0.721647423401809 0.278352576598191 0.746203 Height per day (until flowering) 1
phtdivnphavg 0 0 0 0.654897351875224 0.345102648124776 0.747917 Average internode length (whole plant) 1
ppgddta_pop 0 0 0.760508033360415 0.239491966639585 0 0.611914 Photoperiod growing-degree days to anthesis 1
ppgddts_pop 0 0 0.737159162562143 0.262840837437857 0 0.623073 Photoperiod Growing-degree days to silk 1
Residual_leaf_length_noIBM 0 0 0 0.866098117457918 0.133901882542082 0.763646 Leaf length 1
Residual_leaf_width_noIBM 0.002686 0.000611 0 0.787625046463145 0.212374953536855 0.781998 Leaf width 1
residuals_distancebased_for_d2a 0 0 0.528811143562645 0.471188856437355 0 0.753633 Days to anthesis 1
residuals_distancebased_for_d2s 0 0 0.127711463796416 0.763347518549667 0.108941017653917 0.772195 Days to silk 1
residuals_distancebased_for_slbv2 0.000924 0 0 0.430966062640457 0.569033937359543 0.742729 Southern leaf blight 1
rpravg 0 0.002235 0 1 0 0.293743 Stalk strength 1
sf_residuals_nopop 0.019989 0.003221 0 0.825607687414461 0.174392312585539 0.783254 Cob diameter 1
so_residuals_nopop 1.4e-05 0 0 0.641301859990827 0.358698140009173 0.794967 Ear row number 1
tassel_branches 0 0 0 0.731930322158916 0.268069677841084 0.797928 Tassel branch number 1
tassel_length 0.004666 0 0 0.837407806219565 0.162592193780435 0.748131 Tassel length 1
thtavg 0 0 0 0.667376418063034 0.332623581936966 0.730331 Height above ear 1
thtdivnttavg 0.005349 0 0 0.866191166966685 0.133808833033315 0.668965 Average internode length (above ear) 1
