trait,Her_K1,Her_K2,Her_K3,Her_K4,Her_K5,Her_K6,Her_ALL,context,rep,pretty_name,h2
residuals_distancebased_for_slbv2,-0.017904,-0.013553,-0.035218,-0.073984,-0.040766, 0.943182, 0.761757,CHG_landrace_maize,S76,Southern leaf blight,-0.181425
residuals_distancebased_for_slbv2,-0.006959,-0.011003,-0.018598,-0.009191,-0.014295, 0.736039, 0.675993,CHG_landrace_maize,S62,Southern leaf blight,-0.060046
residuals_distancebased_for_slbv2,-0.094886,-0.043152,-0.027268,-0.026877,-0.132743, 1.041136, 0.716210,CHG_landrace_maize,S73,Southern leaf blight,-0.324926
residuals_distancebased_for_slbv2,0.011201,0.00432,0.004572,0.007552,0.016454,0.710353,0.754453,CHG_landrace_maize,S78,Southern leaf blight,0.044099
residuals_distancebased_for_slbv2,-0.00816,-0.01208,0.011096,-0.037769,-4e-06, 0.772019, 0.725101,CHG_landrace_maize,S21,Southern leaf blight,-0.046917
residuals_distancebased_for_slbv2,-0.000407,-0.022502,-0.01085,0.041124,-0.175916, 0.889033, 0.720483,CHG_landrace_maize,S75,Southern leaf blight,-0.168551
residuals_distancebased_for_slbv2,-0.005706,0.001187,0.000958,-0.012739,1.63722,-0.436391, 1.184529,CHG_landrace_maize,S37,Southern leaf blight,1.62092
residuals_distancebased_for_slbv2,0.200482,-0.023225,-0.009374,-0.028405,-0.084699, 0.611212, 0.665991,CHG_landrace_maize,S48,Southern leaf blight,0.054779
residuals_distancebased_for_slbv2,0.013165,-0.000891,0.006557,0.010729,-0.054349, 0.763405, 0.738615,CHG_landrace_maize,S10,Southern leaf blight,-0.024789
residuals_distancebased_for_slbv2,-0.025157,-0.11359,-0.018321,0.021662,-0.024119, 0.539038, 0.379514,CHG_landrace_maize,S63,Southern leaf blight,-0.159525
residuals_distancebased_for_slbv2,-0.000254,-0.013156,-0.036248,0.003912,-0.083385, 0.901070, 0.771940,CHG_landrace_maize,S74,Southern leaf blight,-0.129131
residuals_distancebased_for_slbv2,-0.010845,0.087947,-0.011598,-0.003792,-0.09409, 0.510277, 0.477899,CHG_landrace_maize,S79,Southern leaf blight,-0.032378
residuals_distancebased_for_slbv2,-0.005645,0.001299,0.002071,0.002424,-0.050764, 0.770672, 0.720058,CHG_landrace_maize,S22,Southern leaf blight,-0.050615
residuals_distancebased_for_slbv2,-0.029657,-0.092081,-0.036448,-0.025147,-0.003117, 0.906050, 0.719600,CHG_landrace_maize,S1,Southern leaf blight,-0.18645
residuals_distancebased_for_slbv2,0.000698,-0.012899,-0.005318,-0.060009,-0.140309, 0.939824, 0.721987,CHG_landrace_maize,S38,Southern leaf blight,-0.217837
residuals_distancebased_for_slbv2,0.007725,-0.001408,-0.010318,-0.000485,-0.050009, 0.770739, 0.716244,CHG_landrace_maize,S49,Southern leaf blight,-0.054495
residuals_distancebased_for_slbv2,0.005903,0.08242,-0.013767,-0.016658,-0.049509, 0.740285, 0.748674,CHG_landrace_maize,S100,Southern leaf blight,0.008389
residuals_distancebased_for_slbv2,-0.00045,-0.014335,-0.008775,0.022907,-0.041327, 0.776599, 0.734619,CHG_landrace_maize,S64,Southern leaf blight,-0.04198
residuals_distancebased_for_slbv2,0.039469,-0.007767,-0.003151,-0.116977,-0.057813, 0.902720, 0.756481,CHG_landrace_maize,S50,Southern leaf blight,-0.146239
residuals_distancebased_for_slbv2,-0.000513,0.009135,0.002414,-0.000376,-0.003504, 0.744640, 0.751795,CHG_landrace_maize,S8,Southern leaf blight,0.007156
residuals_distancebased_for_slbv2,-0.002946,-0.040306,-0.021135,0.00467,-0.028335, 0.833058, 0.745004,CHG_landrace_maize,S23,Southern leaf blight,-0.088052
residuals_distancebased_for_slbv2,0.003603,0.004277,0.000402,-0.006286,0.001607, 0.750370, 0.753973,CHG_landrace_maize,S52,Southern leaf blight,0.003603
residuals_distancebased_for_slbv2,-0.078978,-0.000814,0.064663,-0.028903,-0.03292, 0.739037, 0.662085,CHG_landrace_maize,S39,Southern leaf blight,-0.076952
residuals_distancebased_for_slbv2,-0.163374,-0.031641,-0.024463,-0.008566,-0.013785, 0.804418, 0.562588,CHG_landrace_maize,S5,Southern leaf blight,-0.241829
residuals_distancebased_for_slbv2,-0.011613,-0.006732,0.005082,-0.009051,-0.026585, 0.754631, 0.705732,CHG_landrace_maize,S11,Southern leaf blight,-0.048899
residuals_distancebased_for_slbv2,0.009462,0.004278,0.002976,-0.015946,-0.037332, 0.757838, 0.721277,CHG_landrace_maize,S65,Southern leaf blight,-0.036562
residuals_distancebased_for_slbv2,-0.002934,-0.003555,-0.006825,-0.015026,-0.016411, 0.749894, 0.705143,CHG_landrace_maize,S51,Southern leaf blight,-0.044751
residuals_distancebased_for_slbv2,-0.025325,0.17341,-0.001097,-0.043162,-0.100029, 0.649800, 0.653596,CHG_landrace_maize,S80,Southern leaf blight,0.00379700000000002
residuals_distancebased_for_slbv2,-0.00793,0.017225,-0.000668,-0.009227,0.000913, 0.754456, 0.754768,CHG_landrace_maize,S24,Southern leaf blight,0.000313
residuals_distancebased_for_slbv2,0.001351,0.003697,0.003362,-0.009228,-0.417161, 1.073592, 0.655612,CHG_landrace_maize,S53,Southern leaf blight,-0.417979
residuals_distancebased_for_slbv2,-0.017438,-0.024563,-0.043911,-0.009096,-0.068749, 0.676744, 0.512988,CHG_landrace_maize,S4,Southern leaf blight,-0.163757
residuals_distancebased_for_slbv2,0.005886,0.0083,0.004185,0.00623,-0.277662, 0.903783, 0.650723,CHG_landrace_maize,S26,Southern leaf blight,-0.253061
residuals_distancebased_for_slbv2,-0.051492,-0.017721,-0.056148,-0.057806,-0.345224, 1.139945, 0.611553,CHG_landrace_maize,S12,Southern leaf blight,-0.528391
residuals_distancebased_for_slbv2,0.00193,-0.002366,-0.004749,-0.005068,-0.012671, 0.776925, 0.754001,CHG_landrace_maize,S66,Southern leaf blight,-0.022924
residuals_distancebased_for_slbv2,-0.039614,-0.016575,-0.01136,-0.003947,-0.059102, 0.842501, 0.711903,CHG_landrace_maize,S28,Southern leaf blight,-0.130598
residuals_distancebased_for_slbv2,0.010339,0.009181,-0.006215,0.001614,-0.090989, 0.809692, 0.733623,CHG_landrace_maize,S81,Southern leaf blight,-0.07607
residuals_distancebased_for_slbv2,-0.000922,-0.003811,-0.001483,0.001208,0.023199, 0.735761, 0.753952,CHG_landrace_maize,S25,Southern leaf blight,0.018191
residuals_distancebased_for_slbv2,-0.025916,-0.010775,-0.025841,-0.095814,-0.081663, 0.924414, 0.684406,CHG_landrace_maize,S54,Southern leaf blight,-0.240009
residuals_distancebased_for_slbv2,-0.001473,-0.007653,0.001328,-0.015117,-0.161151, 0.882700, 0.698634,CHG_landrace_maize,S40,Southern leaf blight,-0.184066
residuals_distancebased_for_slbv2,-0.000364,0.001917,0.000906,-0.005623,0.002042, 0.756574, 0.755451,CHG_landrace_maize,S27,Southern leaf blight,-0.001122
residuals_distancebased_for_slbv2,-0.091189,-0.021812,-0.009436,-0.024852,-0.350082, 0.817488, 0.320117,CHG_landrace_maize,S13,Southern leaf blight,-0.497371
residuals_distancebased_for_slbv2,-0.007279,0.014584,-0.005733,-0.006791,-0.038709, 0.777054, 0.733126,CHG_landrace_maize,S67,Southern leaf blight,-0.043928
residuals_distancebased_for_slbv2,-0.06223,-0.331514,-0.016365,-0.103233,-0.655641, 1.133394,-0.035589,CHG_landrace_maize,S29,Southern leaf blight,-1.168983
residuals_distancebased_for_slbv2,0.075034,-0.102982,-0.052581,-0.029471,-0.110415, 0.740673, 0.520258,CHG_landrace_maize,S82,Southern leaf blight,-0.220415
residuals_distancebased_for_slbv2,0.000742,-0.006966,-0.002782,-0.021325,-0.011681, 0.775082, 0.733071,CHG_landrace_maize,S69,Southern leaf blight,-0.042012
residuals_distancebased_for_slbv2,-0.022876,-0.039262,-0.039308,-0.041159,-0.180832, 1.053238, 0.729800,CHG_landrace_maize,S55,Southern leaf blight,-0.323437
residuals_distancebased_for_slbv2,-0.015669,0.03417,-0.015766,-0.0435,-0.065051, 0.827464, 0.721648,CHG_landrace_maize,S41,Southern leaf blight,-0.105816
residuals_distancebased_for_slbv2,0.020805,-0.068963,-0.003148,0.019332,-0.00289, 0.819444, 0.784580,CHG_landrace_maize,S70,Southern leaf blight,-0.034864
residuals_distancebased_for_slbv2,-0.001276,-0.006157,0.001438,-0.004359,0.00122, 0.767588, 0.758455,CHG_landrace_maize,S14,Southern leaf blight,-0.009134
residuals_distancebased_for_slbv2,-0.000921,-0.002484,-0.00327,-0.000365,0.008923, 0.751475, 0.753357,CHG_landrace_maize,S68,Southern leaf blight,0.001883
residuals_distancebased_for_slbv2,0.0039,-0.007122,-0.010013,-0.024185,-0.003883, 0.811025, 0.769721,CHG_landrace_maize,S3,Southern leaf blight,-0.041303
residuals_distancebased_for_slbv2,-0.013612,-0.026473,-0.025469,0.013929,-0.038609, 0.754937, 0.664701,CHG_landrace_maize,S83,Southern leaf blight,-0.090234
residuals_distancebased_for_slbv2,-0.010913,-0.010867,-0.00236,-0.047206,-0.201422, 0.852969, 0.580202,CHG_landrace_maize,S7,Southern leaf blight,-0.272768
residuals_distancebased_for_slbv2,-0.003261,-0.006252,0.006036,-0.03147,-0.016258, 0.765400, 0.714195,CHG_landrace_maize,S56,Southern leaf blight,-0.051205
residuals_distancebased_for_slbv2,2.1e-05,0.018456,-0.066162,0.015967,-0.028844, 0.664137, 0.603575,CHG_landrace_maize,S42,Southern leaf blight,-0.060562
residuals_distancebased_for_slbv2,-0.019788,-0.029767,-0.026188,-0.00109,-0.109393, 0.841963, 0.655737,CHG_landrace_maize,S9,Southern leaf blight,-0.186226
residuals_distancebased_for_slbv2,-0.004009,-0.00253,-0.009379,0.014923,-0.006802, 0.763772, 0.755975,CHG_landrace_maize,S15,Southern leaf blight,-0.007797
residuals_distancebased_for_slbv2,-0.069412,-0.015921,-0.035579,-0.02077,-0.113491, 0.965774, 0.710601,CHG_landrace_maize,S87,Southern leaf blight,-0.255173
residuals_distancebased_for_slbv2,0.022118,0.063512,-0.011174,-0.010482,-0.017985, 0.698924, 0.744912,CHG_landrace_maize,S91,Southern leaf blight,0.045989
residuals_distancebased_for_slbv2,0.001922,-0.02465,-0.011698,-0.020875,-0.011667, 0.775293, 0.708325,CHG_landrace_maize,S84,Southern leaf blight,-0.066968
residuals_distancebased_for_slbv2,-0.016065,-0.001673,-0.012608,-0.013619,0.002803, 0.813242, 0.772079,CHG_landrace_maize,S89,Southern leaf blight,-0.041162
residuals_distancebased_for_slbv2,-0.002611,-0.005094,-0.002913,-0.003207,-0.178432, 0.851603, 0.659346,CHG_landrace_maize,S57,Southern leaf blight,-0.192257
residuals_distancebased_for_slbv2,-0.03015,-0.010525,-0.009474,-0.006509,-0.010566, 0.853245, 0.786022,CHG_landrace_maize,S43,Southern leaf blight,-0.067224
residuals_distancebased_for_slbv2,0.013374,-0.005313,-0.024296,-0.030745,-0.089162, 0.911672, 0.775528,CHG_landrace_maize,S90,Southern leaf blight,-0.136142
residuals_distancebased_for_slbv2,0.003613,0.061512,0.007889,-0.009674,-0.077209, 0.739044, 0.725173,CHG_landrace_maize,S16,Southern leaf blight,-0.013869
residuals_distancebased_for_slbv2,0.177632,0.056653,-0.059167,0.051,-4.986048, 3.139288,-1.620642,CHG_landrace_maize,S88,Southern leaf blight,-4.75993
residuals_distancebased_for_slbv2,0.02256,-0.003373,-0.097784,0.051202,-0.121245, 0.780247, 0.631607,CHG_landrace_maize,S92,Southern leaf blight,-0.14864
residuals_distancebased_for_slbv2,0.001011,-0.00669,0.007039,-0.020259,-0.021002, 0.665438, 0.625538,CHG_landrace_maize,S85,Southern leaf blight,-0.039901
residuals_distancebased_for_slbv2,-0.001906,-0.00091,0.005199,-0.006487,-0.000469, 0.758197, 0.753625,CHG_landrace_maize,S96,Southern leaf blight,-0.004573
residuals_distancebased_for_slbv2,0.041615,-0.018165,-0.03273,-0.003535,-0.034954, 0.737250, 0.689481,CHG_landrace_maize,S94,Southern leaf blight,-0.047769
residuals_distancebased_for_slbv2,0.004308,-0.011771,-0.00158,-0.032991,-0.005683, 0.877588, 0.829871,CHG_landrace_maize,S99,Southern leaf blight,-0.047717
residuals_distancebased_for_slbv2,0.052976,-0.092925,-0.061419,-0.034593,-0.072911, 0.879154, 0.670281,CHG_landrace_maize,S86,Southern leaf blight,-0.208872
residuals_distancebased_for_slbv2,0.134473,-0.025185,-0.090557,-0.030691,-0.126412, 0.841017, 0.702645,CHG_landrace_maize,S97,Southern leaf blight,-0.138372
residuals_distancebased_for_slbv2,-0.017343,-0.00471,-0.013787,-0.013705,-0.022247, 0.746941, 0.675148,CHG_landrace_maize,S95,Southern leaf blight,-0.071792
residuals_distancebased_for_slbv2,0.019025,-0.000758,-0.000146,0.010553,0.004356, 0.722184, 0.755214,CHG_landrace_maize,S93,Southern leaf blight,0.03303
residuals_distancebased_for_slbv2,-0.129374,-0.062626,0.046107,0.056159,-7.205339, 5.562483,-1.732590,CHG_landrace_maize,S98,Southern leaf blight,-7.295073
thtavg,0.002505,0.003789,0.001077,0.008547,-0.005864, 0.734156, 0.744211,CHG_landrace_maize,S44,Height above ear,0.010054
thtavg,0.001843,0.003673,0.000656,-0.007084,0.001946, 0.744047, 0.745081,CHG_landrace_maize,S17,Height above ear,0.001034
thtavg,-0.033926,-0.00874,0.102661,-0.007065,-0.068983, 0.766018, 0.749964,CHG_landrace_maize,S59,Height above ear,-0.016053
thtavg,0.00115,0.004907,-0.004237,0.007641,-0.001243, 0.744728, 0.752945,CHG_landrace_maize,S45,Height above ear,0.008218
thtavg,-0.004878,0.000757,0.001272,0.003676,0.008927, 0.734308, 0.744063,CHG_landrace_maize,S85,Height above ear,0.009754
thtavg,-0.02695,-0.004424,-0.063793,-0.01111,-0.010913, 0.796302, 0.679112,CHG_landrace_maize,S18,Height above ear,-0.11719
thtavg,0.001679,-0.010246,0.005807,-0.019952,-0.074625, 0.761404, 0.664067,CHG_landrace_maize,S71,Height above ear,-0.097337
thtavg,-0.007315,-0.081729,-0.038403,-0.004615,-0.036687, 0.842885, 0.674137,CHG_landrace_maize,S58,Height above ear,-0.168749
thtavg,0.010218,-0.014828,-0.007588,-0.012432,-0.095734, 0.878833, 0.758469,CHG_landrace_maize,S86,Height above ear,-0.120364
thtavg,-0.005708,-0.000806,0.009628,0.005047,-0.001268, 0.740684, 0.747578,CHG_landrace_maize,S30,Height above ear,0.006893
thtavg,-0.004639,-0.00412,0.001732,-0.097735,-0.0041, 0.760572, 0.651710,CHG_landrace_maize,S6,Height above ear,-0.108862
thtavg,0.002747,0.0256,-0.002292,-0.003016,-0.07636, 0.753696, 0.700374,CHG_landrace_maize,S46,Height above ear,-0.053321
thtavg,-0.003877,0.013029,0.01107,-0.007419,-0.008994, 0.746877, 0.750686,CHG_landrace_maize,S87,Height above ear,0.003809
thtavg,0.002726,0.013481,0.00253,-0.009051,-0.002032, 0.736084, 0.743738,CHG_landrace_maize,S19,Height above ear,0.007654
thtavg,0.001927,-0.00307,-0.068163,0.021027,-0.070879, 0.822184, 0.703027,CHG_landrace_maize,S72,Height above ear,-0.119158
thtavg,0.004077,-0.000631,-0.001775,0.003873,-0.002085, 0.743997, 0.747457,CHG_landrace_maize,S34,Height above ear,0.003459
thtavg,0.006716,0.233127,-0.00949,-0.088762,-15.135319,  9.959039, -5.034690,CHG_landrace_maize,S88,Height above ear,-14.993728
thtavg,0.011883,-0.007678,-0.003314,0.001732,-0.084143, 0.644549, 0.563029,CHG_landrace_maize,S31,Height above ear,-0.08152
thtavg,-0.012289,0.004225,-0.01254,-0.018426,-0.112677, 0.893044, 0.741337,CHG_landrace_maize,S60,Height above ear,-0.151707
thtavg,0.002913,-0.008824,-0.010882,-0.033485,-0.023656, 0.873191, 0.799257,CHG_landrace_maize,S47,Height above ear,-0.073934
thtavg,-0.018677,-0.029538,0.007366,-0.014544,-0.015323, 0.755154, 0.684438,CHG_landrace_maize,S33,Height above ear,-0.070716
thtavg,0.00504,-0.013463,-0.032074,-0.051529,-0.062524, 0.803104, 0.648553,CHG_landrace_maize,S2,Height above ear,-0.15455
thtavg,0.099294,-0.03639,-0.015261,-0.009654,0.003101, 0.750996, 0.792086,CHG_landrace_maize,S73,Height above ear,0.04109
thtavg,0.008968,-0.001222,-0.003162,-0.005902,-0.078696, 0.871903, 0.791889,CHG_landrace_maize,S35,Height above ear,-0.080014
thtavg,-0.014148,0.001742,0.004015,-0.008827,-0.024582, 0.775247, 0.733447,CHG_landrace_maize,S89,Height above ear,-0.0418
thtavg,0.009281,-0.017143,0.02391,-0.001494,-2.120005, 2.329867, 0.224416,CHG_landrace_maize,S32,Height above ear,-2.105451
thtavg,0.16991,-0.011616,-0.039896,-0.093741,-0.168902, 0.606339, 0.462094,CHG_landrace_maize,S61,Height above ear,-0.144245
thtavg,-0.004186,0.002017,0.000112,-0.005039,0.002519, 0.754102, 0.749524,CHG_landrace_maize,S48,Height above ear,-0.004577
thtavg,0.002287,0.004964,0.003661,0.000845,-0.001443, 0.741591, 0.751905,CHG_landrace_maize,S77,Height above ear,0.010314
thtavg,-0.03236,-0.005818,0.001521,-0.003062,-0.036388, 0.825812, 0.749706,CHG_landrace_maize,S20,Height above ear,-0.076107
thtavg,-0.024173,-0.020045,-0.101238,-0.109087,-0.02326, 0.702193, 0.424391,CHG_landrace_maize,S74,Height above ear,-0.277803
thtavg,0.006272,-0.001959,0.002551,-0.023928,-0.017361, 0.765817, 0.731393,CHG_landrace_maize,S36,Height above ear,-0.034425
thtavg,-0.020543,-0.022132,0.014952,0.012125,-0.048791, 0.728855, 0.664466,CHG_landrace_maize,S9,Height above ear,-0.064389
thtavg,0.00401,-0.009667,-0.012026,0.001184,-0.016554, 0.788905, 0.755851,CHG_landrace_maize,S76,Height above ear,-0.033053
thtavg,0.003881,0.001044,0.002767,0.002074,-0.001091, 0.740042, 0.748716,CHG_landrace_maize,S62,Height above ear,0.008675
thtavg,0.001012,0.010269,-0.005057,-0.006898,-0.057552, 0.772702, 0.714477,CHG_landrace_maize,S49,Height above ear,-0.058226
thtavg,0.003446,0.009987,-0.001014,-0.004671,0.001094, 0.734697, 0.743538,CHG_landrace_maize,S78,Height above ear,0.008842
thtavg,-0.014311,-0.045792,-0.042871,-0.031254,-0.096064, 0.614776, 0.384483,CHG_landrace_maize,S21,Height above ear,-0.230292
thtavg,-0.100354,-0.053663,-0.023538,-0.007002,-0.047412, 0.782327, 0.550359,CHG_landrace_maize,S75,Height above ear,-0.231969
thtavg,-0.002796,-0.006305,-0.000503,0.024255,2.617352,-1.142494, 1.489510,CHG_landrace_maize,S37,Height above ear,2.632003
thtavg,-0.032453,0.007572,-0.000698,-0.019782,-0.27339, 0.993830, 0.675080,CHG_landrace_maize,S90,Height above ear,-0.318751
thtavg,0.014583,-0.000667,0.002011,-0.00711,-0.025384, 0.752750, 0.736185,CHG_landrace_maize,S10,Height above ear,-0.016567
thtavg,0.003885,-0.002699,0.006769,-0.002302,-0.00043, 0.743772, 0.748995,CHG_landrace_maize,S63,Height above ear,0.005223
thtavg,-0.000654,0.003843,0.00445,-0.002954,-0.034453, 0.771317, 0.741549,CHG_landrace_maize,S5,Height above ear,-0.029768
thtavg,-0.008831,-0.005298,-0.004832,-0.022234,-0.075495, 0.854420, 0.737730,CHG_landrace_maize,S79,Height above ear,-0.11669
thtavg,-0.004568,-0.003388,-0.004898,0.006552,-0.03672, 0.817115, 0.774093,CHG_landrace_maize,S22,Height above ear,-0.043022
thtavg,0.006873,0.023367,-0.004638,-0.037166,-0.084422, 0.741019, 0.645032,CHG_landrace_maize,S1,Height above ear,-0.095986
thtavg,-0.00128,0.007246,0.000275,0.004126,-0.001689, 0.738633, 0.747311,CHG_landrace_maize,S38,Height above ear,0.008678
thtavg,0.003034,-0.002862,0.000315,0.010985,-0.001323, 0.737362, 0.747510,CHG_landrace_maize,S91,Height above ear,0.010149
thtavg,0.008079,-0.000533,0.000316,-0.002035,0.000761, 0.742804, 0.749393,CHG_landrace_maize,S100,Height above ear,0.006588
thtavg,-0.031872,0.002476,-0.008698,0.006416,-0.009133, 0.749010, 0.708200,CHG_landrace_maize,S64,Height above ear,-0.040811
thtavg,-0.003113,0.009797,0.002992,0.008125,-0.001504, 0.732101, 0.748398,CHG_landrace_maize,S50,Height above ear,0.016297
thtavg,-0.002091,-0.016982,-0.005896,-0.028596,-0.008827, 0.765261, 0.702869,CHG_landrace_maize,S8,Height above ear,-0.062392
thtavg,-0.00849,-0.002355,-0.013115,-0.012159,-0.013826, 0.790009, 0.740064,CHG_landrace_maize,S23,Height above ear,-0.049945
thtavg,-0.004544,0.000471,0.002403,0.008684,-0.001489, 0.740248, 0.745772,CHG_landrace_maize,S52,Height above ear,0.005525
thtavg,0.163311,-0.038854,-0.043821,-0.02157,-0.026718, 0.645419, 0.677767,CHG_landrace_maize,S39,Height above ear,0.032348
thtavg,0.00364,0.049014,0.030076,-0.019101,-0.111825, 0.798725, 0.750529,CHG_landrace_maize,S92,Height above ear,-0.048196
thtavg,-0.010491,-0.008105,0.009256,-0.009192,-0.107474, 0.776317, 0.650311,CHG_landrace_maize,S11,Height above ear,-0.126006
thtavg,-0.009984,0.12116,0.005752,-0.116966,-0.049752, 0.773371, 0.723580,CHG_landrace_maize,S65,Height above ear,-0.04979
thtavg,-0.176684,-0.117039,0.041397,-0.062349,-0.076317, 0.440124, 0.049131,CHG_landrace_maize,S51,Height above ear,-0.390992
thtavg,-0.021944,-0.008515,-0.034454,0.012868,-0.088876, 0.802671, 0.661749,CHG_landrace_maize,S80,Height above ear,-0.140921
thtavg,-0.012179,-0.086654,0.193972,-0.021819,-0.019365, 0.577338, 0.631294,CHG_landrace_maize,S24,Height above ear,0.053955
thtavg,-0.000804,-0.002574,-0.006908,0.003241,-0.033132, 0.751655, 0.711477,CHG_landrace_maize,S53,Height above ear,-0.040177
thtavg,0.000265,0.009162,-0.007254,0.003416,0.000184, 0.741675, 0.747448,CHG_landrace_maize,S4,Height above ear,0.005773
thtavg,-0.001846,0.009447,-0.004689,0.000512,-0.027813, 0.772247, 0.747858,CHG_landrace_maize,S93,Height above ear,-0.024389
thtavg,-0.005963,-0.059809,-0.015126,-0.021896,-0.62761, 1.026043, 0.295639,CHG_landrace_maize,S12,Height above ear,-0.730404
thtavg,-0.016624,0.022687,-0.007305,-0.004559,-0.18846, 0.892108, 0.697848,CHG_landrace_maize,S66,Height above ear,-0.194261
thtavg,-0.045336,-0.011943,-0.006317,-0.000111,-0.090116, 0.885555, 0.731732,CHG_landrace_maize,S95,Height above ear,-0.153823
thtavg,0.003591,-0.002411,0.000964,-0.001247,-0.08826, 0.820481, 0.733119,CHG_landrace_maize,S81,Height above ear,-0.087363
thtavg,0.012398,-0.000709,0.005648,-0.000529,0.003095, 0.727011, 0.746913,CHG_landrace_maize,S25,Height above ear,0.019903
thtavg,0.004222,0.003978,-0.007066,-0.004272,-0.019097, 0.770029, 0.747794,CHG_landrace_maize,S54,Height above ear,-0.022235
thtavg,-0.002181,0.001375,-0.001943,-0.010331,0.000462, 0.761242, 0.748625,CHG_landrace_maize,S40,Height above ear,-0.012618
thtavg,5.1e-05,-0.00476,-0.002092,-0.002465,-0.038447, 0.791525, 0.743813,CHG_landrace_maize,S94,Height above ear,-0.047713
thtavg,-0.014093,-0.022215,-0.048261,-0.010468,-0.001955, 0.834189, 0.737198,CHG_landrace_maize,S13,Height above ear,-0.096992
thtavg,0.005164,-0.004266,-0.03864,-0.024851,-0.053593, 0.758492, 0.642306,CHG_landrace_maize,S67,Height above ear,-0.116186
thtavg,-0.000164,-0.000539,0.001044,0.01101,0.004618, 0.731414, 0.747383,CHG_landrace_maize,S96,Height above ear,0.015969
thtavg,0.018234,0.011091,-0.003963,0.01468,-0.034554, 0.703374, 0.708863,CHG_landrace_maize,S82,Height above ear,0.005488
thtavg,-0.014347,-0.061318,-0.007598,-0.006733,-0.008141, 0.875202, 0.777066,CHG_landrace_maize,S26,Height above ear,-0.098137
thtavg,-0.002026,-0.003489,0.010041,0.019073,0.005505, 0.721706, 0.750809,CHG_landrace_maize,S55,Height above ear,0.029104
thtavg,0.007566,0.007622,-0.00855,-0.031136,-0.044574, 0.766873, 0.697801,CHG_landrace_maize,S41,Height above ear,-0.069072
thtavg,-0.027892,0.000847,0.003878,-0.001318,-0.021581, 0.811071, 0.765006,CHG_landrace_maize,S28,Height above ear,-0.046066
thtavg,0.002351,0.000556,0.002987,0.003928,-0.000222, 0.736824, 0.746424,CHG_landrace_maize,S14,Height above ear,0.0096
thtavg,0.010655,0.008791,-0.000943,-0.004543,0.007365, 0.725433, 0.746758,CHG_landrace_maize,S68,Height above ear,0.021325
thtavg,0.015164,-0.032275,-0.008701,0.005016,-0.06097, 0.711303, 0.629537,CHG_landrace_maize,S97,Height above ear,-0.081766
thtavg,-0.000675,-0.001522,0.001687,0.002951,0.005329, 0.738931, 0.746702,CHG_landrace_maize,S83,Height above ear,0.00777
thtavg,-0.004375,-0.003884,-0.007251,-0.016787,-0.08987, 0.964932, 0.842764,CHG_landrace_maize,S27,Height above ear,-0.122167
thtavg,0.000288,-0.004345,-0.002694,0.00036,-0.002048, 0.756907, 0.748469,CHG_landrace_maize,S56,Height above ear,-0.008439
thtavg,0.003976,0.006583,-0.024936,0.000581,-0.035895, 0.761862, 0.712171,CHG_landrace_maize,S42,Height above ear,-0.049691
thtavg,-0.010499,-0.109548,-0.01374,0.015932,-0.091433, 0.909567, 0.700279,CHG_landrace_maize,S29,Height above ear,-0.209288
thtavg,-0.034465,-0.01965,-0.043523,-0.011443,-0.036699, 0.835081, 0.689301,CHG_landrace_maize,S15,Height above ear,-0.14578
thtavg,0.042102,-0.00525,-0.00453,-0.022894,-0.012705, 0.672297, 0.669019,CHG_landrace_maize,S69,Height above ear,-0.003277
thtavg,-0.010705,0.005403,-0.006363,-0.003911,-0.000642, 0.754307, 0.738089,CHG_landrace_maize,S98,Height above ear,-0.016218
thtavg,-0.001235,0.004588,-0.001287,-0.004774,-0.132657, 0.870956, 0.735592,CHG_landrace_maize,S84,Height above ear,-0.135365
thtavg,-0.009545,1.5e-05,0.003954,0.012403,-0.067971, 0.784138, 0.722994,CHG_landrace_maize,S70,Height above ear,-0.061144
thtavg,-0.002007,0.005851,-0.004884,-0.041709,0.003187, 0.771820, 0.732258,CHG_landrace_maize,S57,Height above ear,-0.039562
thtavg,0.167277,-0.074457,-0.088787,-0.085745,-0.021527, 0.605519, 0.502280,CHG_landrace_maize,S43,Height above ear,-0.103239
thtavg,0.023571,-0.007602,-0.003314,0.007569,-0.386596, 1.062884, 0.696510,CHG_landrace_maize,S3,Height above ear,-0.366372
thtavg,0.004975,0.003674,0.001315,-0.014204,-0.243964, 0.909623, 0.661419,CHG_landrace_maize,S16,Height above ear,-0.248204
thtavg,-0.012076,0.006352,0.001994,-0.022926,-0.005216, 0.826744, 0.794871,CHG_landrace_maize,S7,Height above ear,-0.031872
thtavg,0.007302,0.026787,-0.000481,0.006957,-0.289211, 0.924403, 0.675758,CHG_landrace_maize,S99,Height above ear,-0.248646
