trait,Her_K1,Her_K2,Her_K3,Her_K4,Her_K5,Her_K6,Her_ALL,context,rep,pretty_name,h2
Nitr_Res_With_IBM_For_GWAS,-0.002748,0.02087,0.016626,0.00097,0.00065, 0.061639, 0.098006,CG_teosinte_maize,S41,Nitrate,0.036368
Nitr_Res_With_IBM_For_GWAS,0.015256,0.018186,0.024019,-0.00129,-0.003781, 0.039600, 0.091989,CG_teosinte_maize,S70,Nitrate,0.05239
Nitr_Res_With_IBM_For_GWAS,0.02259,-0.005226,0.002492,0.011604,-0.006428, 0.060530, 0.085562,CG_teosinte_maize,S14,Nitrate,0.025032
Nitr_Res_With_IBM_For_GWAS,0.001175,-0.001177,0.001481,0.000668,-0.004516, 0.099740, 0.097372,CG_teosinte_maize,S68,Nitrate,-0.002369
Nitr_Res_With_IBM_For_GWAS,0.012037,0.000425,0.015004,-0.018154,-0.003128, 0.090142, 0.096328,CG_teosinte_maize,S3,Nitrate,0.006184
Nitr_Res_With_IBM_For_GWAS,0.005928,-0.000921,0.025887,0.016112,-0.004771, 0.062744, 0.104979,CG_teosinte_maize,S83,Nitrate,0.042235
Nitr_Res_With_IBM_For_GWAS,0.045779,-0.00737,0.01012,-0.011996,-0.006551, 0.053188, 0.083171,CG_teosinte_maize,S7,Nitrate,0.029982
Nitr_Res_With_IBM_For_GWAS,0.027471,0.018502,0.00818,-0.025608,-0.002751, 0.073578, 0.099372,CG_teosinte_maize,S56,Nitrate,0.025794
Nitr_Res_With_IBM_For_GWAS,0.039649,0.017676,0.017611,-0.038192,-0.003715, 0.063499, 0.096528,CG_teosinte_maize,S42,Nitrate,0.033029
Nitr_Res_With_IBM_For_GWAS,0.006934,0.014149,0.01639,0.002249,-0.000754, 0.055016, 0.093985,CG_teosinte_maize,S9,Nitrate,0.038968
Nitr_Res_With_IBM_For_GWAS,0.036237,-0.006339,0.018854,0.027996,0.001371, 0.019703, 0.097822,CG_teosinte_maize,S15,Nitrate,0.078119
Nitr_Res_With_IBM_For_GWAS,0.016866,-0.041485,-0.02726,0.017231,0.072254,-0.016551, 0.021055,CG_teosinte_maize,S87,Nitrate,0.037606
Nitr_Res_With_IBM_For_GWAS,-0.044623,0.058389,0.0207,-0.055001,-0.003253, 0.068259, 0.044472,CG_teosinte_maize,S91,Nitrate,-0.023788
Nitr_Res_With_IBM_For_GWAS,0.04036,0.004834,0.018175,-0.000608,-0.006617, 0.042420, 0.098564,CG_teosinte_maize,S84,Nitrate,0.056144
Nitr_Res_With_IBM_For_GWAS,-0.018764,-0.000269,0.002888,-0.014941,0.011055, 0.122166, 0.102135,CG_teosinte_maize,S89,Nitrate,-0.020031
Nitr_Res_With_IBM_For_GWAS,0.040834,-0.00758,0.008881,-0.017969,-0.004022, 0.067014, 0.087157,CG_teosinte_maize,S57,Nitrate,0.020144
Nitr_Res_With_IBM_For_GWAS,-0.014047,0.026445,0.009834,-0.015785,-0.00345, 0.094916, 0.097912,CG_teosinte_maize,S43,Nitrate,0.002997
Nitr_Res_With_IBM_For_GWAS,0.033934,0.018576,-0.008707,-0.016078,0.001473, 0.067372, 0.096569,CG_teosinte_maize,S90,Nitrate,0.029198
Nitr_Res_With_IBM_For_GWAS,0.032789,-0.007475,0.02224,0.017613,-0.002367, 0.040004, 0.102804,CG_teosinte_maize,S16,Nitrate,0.0628
Nitr_Res_With_IBM_For_GWAS,-0.123927,0.056071,0.147531,0.049863,-0.007682,-0.009274, 0.112581,CG_teosinte_maize,S88,Nitrate,0.121856
Nitr_Res_With_IBM_For_GWAS,-0.007285,0.004475,0.018256,-0.022927,-0.013318, 0.108777, 0.087977,CG_teosinte_maize,S92,Nitrate,-0.020799
Nitr_Res_With_IBM_For_GWAS,0.046367,0.029506,0.01026,-0.017794,0.006959, 0.032214, 0.107511,CG_teosinte_maize,S85,Nitrate,0.075298
Nitr_Res_With_IBM_For_GWAS,0.07364,0.092768,-0.047991,-0.047128,-0.059196, 0.142487, 0.154580,CG_teosinte_maize,S96,Nitrate,0.012093
Nitr_Res_With_IBM_For_GWAS,0.062673,-0.003392,0.017704,-0.030747,-0.011102,-0.012549, 0.022586,CG_teosinte_maize,S94,Nitrate,0.035136
Nitr_Res_With_IBM_For_GWAS,0.029042,0.017778,0.026867,-0.010758,-0.002522, 0.050054, 0.110461,CG_teosinte_maize,S99,Nitrate,0.060407
Nitr_Res_With_IBM_For_GWAS,0.014042,0.006945,-0.029887,-0.032247,-0.047516, 0.172516, 0.083853,CG_teosinte_maize,S86,Nitrate,-0.088663
Nitr_Res_With_IBM_For_GWAS,0.029539,0.012982,0.00079,0.013879,0.00183,0.031334,0.090354,CG_teosinte_maize,S97,Nitrate,0.05902
Nitr_Res_With_IBM_For_GWAS,0.035877,0.017004,0.011604,-0.009466,-0.008041, 0.062769, 0.109747,CG_teosinte_maize,S95,Nitrate,0.046978
Nitr_Res_With_IBM_For_GWAS,0.026257,0.010297,0.01503,0.016344,0.002813,0.026216,0.096958,CG_teosinte_maize,S93,Nitrate,0.070741
Nitr_Res_With_IBM_For_GWAS,0.021388,0.009599,0.000877,-0.015546,-0.005803, 0.086903, 0.097416,CG_teosinte_maize,S98,Nitrate,0.010515
nphavg,0.003753,0.001595,-0.003797,-0.002763,-0.004497, 0.770344, 0.764634,CG_teosinte_maize,S44,Nodes per plant,-0.005709
nphavg,0.037671,-0.003623,-0.002337,-0.002264,0.000285, 0.735709, 0.765440,CG_teosinte_maize,S17,Nodes per plant,0.029732
nphavg,0.035678,0.001138,-0.009587,0.006176,0.004097, 0.725949, 0.763450,CG_teosinte_maize,S59,Nodes per plant,0.037502
nphavg,-0.006756,0.010256,0.000809,-0.000178,-0.010431, 0.771446, 0.765146,CG_teosinte_maize,S45,Nodes per plant,-0.0063
nphavg,0.000485,0.023375,0.013307,-0.011585,0.009684, 0.727043, 0.762309,CG_teosinte_maize,S85,Nodes per plant,0.035266
nphavg,0.032694,0.009936,0.021561,0.022865,-0.003565, 0.677696, 0.761186,CG_teosinte_maize,S18,Nodes per plant,0.083491
nphavg,0.024698,0.010077,0.016753,0.011956,-0.006233, 0.705186, 0.762437,CG_teosinte_maize,S71,Nodes per plant,0.057251
nphavg,0.00296,0.007685,-0.022877,-0.025046,-0.001772, 0.812368, 0.773320,CG_teosinte_maize,S58,Nodes per plant,-0.03905
nphavg,0.003022,0.010404,0.001331,0.004583,0.002353,0.742158,0.763851,CG_teosinte_maize,S86,Nodes per plant,0.021693
nphavg,0.006236,0.013746,0.018862,-0.01972,0.002528, 0.743532, 0.765183,CG_teosinte_maize,S30,Nodes per plant,0.021652
nphavg,0.008841,0.009597,0.001729,0.001692,-0.000407, 0.743496, 0.764947,CG_teosinte_maize,S6,Nodes per plant,0.021452
nphavg,0.013149,0.012938,0.00933,-0.022281,6.8e-05, 0.749006, 0.762210,CG_teosinte_maize,S46,Nodes per plant,0.013204
nphavg,0.026249,0.025094,-0.001411,-0.000459,-0.005617, 0.716958, 0.760814,CG_teosinte_maize,S87,Nodes per plant,0.043856
nphavg,0.001141,0.026537,0.009505,0.002027,-0.006333, 0.732911, 0.765788,CG_teosinte_maize,S19,Nodes per plant,0.032877
nphavg,0.003854,0.013631,-0.006602,-0.009472,-0.008364, 0.769649, 0.762696,CG_teosinte_maize,S72,Nodes per plant,-0.006953
nphavg,-0.04026,-0.043759,-0.028694,-0.109947,-0.058941, 0.987736, 0.706134,CG_teosinte_maize,S34,Nodes per plant,-0.281601
nphavg,0.017308,0.002224,0.015154,0.044621,0.001112,0.682795,0.763215,CG_teosinte_maize,S88,Nodes per plant,0.080419
nphavg,0.000402,-0.003021,-0.002002,-0.025043,-0.000515, 0.793478, 0.763298,CG_teosinte_maize,S31,Nodes per plant,-0.030179
nphavg,0.028263,-0.005136,0.012914,-0.057229,0.005356, 0.777879, 0.762048,CG_teosinte_maize,S60,Nodes per plant,-0.015832
nphavg,0.01813,0.011435,0.006238,0.004688,-0.002437, 0.725414, 0.763468,CG_teosinte_maize,S47,Nodes per plant,0.038054
nphavg,0.042626,-0.009582,0.022229,-0.012903,0.006885, 0.714109, 0.763365,CG_teosinte_maize,S33,Nodes per plant,0.049255
nphavg,0.012823,-0.001463,0.002369,-0.005212,0.000528, 0.754814, 0.763858,CG_teosinte_maize,S2,Nodes per plant,0.009045
nphavg,0.016328,0.00825,0.024294,-0.005278,-0.003469, 0.724643, 0.764768,CG_teosinte_maize,S73,Nodes per plant,0.040125
nphavg,0.019014,-0.009762,0.009497,-0.001821,0.003574, 0.742690, 0.763193,CG_teosinte_maize,S35,Nodes per plant,0.020502
nphavg,0.008146,-3.1e-05,0.001522,-0.023661,-0.006525, 0.784738, 0.764190,CG_teosinte_maize,S89,Nodes per plant,-0.020549
nphavg,0.014065,0.009767,0.017932,-0.020689,-0.000891, 0.742897, 0.763081,CG_teosinte_maize,S32,Nodes per plant,0.020184
nphavg,-0.001944,0.01462,0.001945,-0.012832,-0.000722, 0.763891, 0.764957,CG_teosinte_maize,S61,Nodes per plant,0.001067
nphavg,-0.017589,-0.005068,0.017564,0.035908,-0.028411, 0.751155, 0.753558,CG_teosinte_maize,S48,Nodes per plant,0.002404
nphavg,0.006429,0.030553,-0.010628,0.00147,-0.007273, 0.747667, 0.768217,CG_teosinte_maize,S77,Nodes per plant,0.020551
nphavg,0.025897,0.0136,0.007177,0.0047,0.001631,0.708883,0.761887,CG_teosinte_maize,S20,Nodes per plant,0.053005
nphavg,0.026862,0.003492,0.031556,-0.014102,0.000482, 0.714493, 0.762785,CG_teosinte_maize,S74,Nodes per plant,0.04829
nphavg,0.026118,0.021318,0.015454,-0.024665,-0.007916, 0.731100, 0.761410,CG_teosinte_maize,S36,Nodes per plant,0.030309
nphavg,0.0179,0.016134,-0.003901,-0.004559,-0.005085, 0.741396, 0.761884,CG_teosinte_maize,S9,Nodes per plant,0.020489
nphavg,0.004766,0.014539,0.000978,-0.023158,-0.0032, 0.769468, 0.763392,CG_teosinte_maize,S76,Nodes per plant,-0.006075
nphavg,-0.003896,0.024379,0.008389,-0.004277,-0.008756, 0.747146, 0.762985,CG_teosinte_maize,S62,Nodes per plant,0.015839
nphavg,0.019665,-0.007999,0.00307,-0.018033,-0.013469, 0.780246, 0.763480,CG_teosinte_maize,S49,Nodes per plant,-0.016766
nphavg,0.009223,0.018127,-0.011353,-0.002087,0.001914, 0.746866, 0.762691,CG_teosinte_maize,S78,Nodes per plant,0.015824
nphavg,0.003526,0.008134,0.004308,-0.008783,-0.003872, 0.760677, 0.763989,CG_teosinte_maize,S21,Nodes per plant,0.003313
nphavg,0.065593,0.00038,0.007374,-0.001622,0.003052, 0.687021, 0.761798,CG_teosinte_maize,S75,Nodes per plant,0.074777
nphavg,0.059382,0.002226,0.02453,-0.021952,-0.001312, 0.699364, 0.762237,CG_teosinte_maize,S37,Nodes per plant,0.062874
nphavg,-0.002266,-0.01097,0.008448,-0.014371,-0.005293, 0.789517, 0.765064,CG_teosinte_maize,S90,Nodes per plant,-0.024452
nphavg,0.000852,0.001511,0.016537,0.001268,-0.006974, 0.752910, 0.766104,CG_teosinte_maize,S10,Nodes per plant,0.013194
nphavg,0.012478,0.008088,-0.007643,-0.00618,0.002351, 0.755726, 0.764820,CG_teosinte_maize,S63,Nodes per plant,0.009094
nphavg,-0.007576,0.025606,-0.000541,-0.008919,0.003847, 0.753306, 0.765724,CG_teosinte_maize,S5,Nodes per plant,0.012417
nphavg,-0.011102,0.001618,-0.003247,0.00312,-0.006904, 0.782991, 0.766475,CG_teosinte_maize,S79,Nodes per plant,-0.016515
nphavg,0.038635,-0.020233,-0.008168,0.010636,-0.008652, 0.748176, 0.760394,CG_teosinte_maize,S22,Nodes per plant,0.012218
nphavg,-0.001642,-0.001052,-0.010459,0.013108,-0.011081, 0.776459, 0.765333,CG_teosinte_maize,S1,Nodes per plant,-0.011126
nphavg,0.018723,0.006112,0.009785,-0.008834,-0.014435, 0.753953, 0.765303,CG_teosinte_maize,S38,Nodes per plant,0.011351
nphavg,0.008217,0.013924,-0.001125,0.000919,0.008755, 0.734255, 0.764945,CG_teosinte_maize,S91,Nodes per plant,0.03069
nphavg,0.02712,-0.007545,0.004455,-0.011818,0.010471, 0.741534, 0.764216,CG_teosinte_maize,S100,Nodes per plant,0.022683
nphavg,-0.019366,0.01267,0.015053,0.001257,-0.006134, 0.762641, 0.766120,CG_teosinte_maize,S64,Nodes per plant,0.00348
nphavg,0.014894,0.018673,-0.00127,-0.014663,-0.003435, 0.748477, 0.762675,CG_teosinte_maize,S50,Nodes per plant,0.014199
nphavg,0.017472,-0.008643,0.002819,-0.007206,-0.006859, 0.766724, 0.764307,CG_teosinte_maize,S8,Nodes per plant,-0.002417
nphavg,0.016884,-0.01307,0.01243,-0.008895,0.004647, 0.750242, 0.762239,CG_teosinte_maize,S23,Nodes per plant,0.011996
nphavg,-0.003607,0.025364,-0.008731,-0.006416,-0.009469, 0.765400, 0.762541,CG_teosinte_maize,S52,Nodes per plant,-0.002859
nphavg,-0.046933,-0.027436,0.004454,-0.023848,0.004703, 0.848087, 0.759028,CG_teosinte_maize,S39,Nodes per plant,-0.08906
nphavg,0.003539,0.014655,-0.007612,-0.001479,-0.008199, 0.764135, 0.765040,CG_teosinte_maize,S92,Nodes per plant,0.000903999999999999
nphavg,0.059649,-0.028121,0.041216,0.01704,-0.063768, 0.765754, 0.791769,CG_teosinte_maize,S11,Nodes per plant,0.026016
nphavg,0.030623,0.007613,-0.002635,-0.01041,-0.012937, 0.749968, 0.762222,CG_teosinte_maize,S65,Nodes per plant,0.012254
nphavg,-0.011944,0.002606,0.00474,-0.001272,-0.00378, 0.773869, 0.764219,CG_teosinte_maize,S51,Nodes per plant,-0.00965
nphavg,-0.000586,0.017086,0.008834,-0.034507,-0.004724, 0.774461, 0.760564,CG_teosinte_maize,S80,Nodes per plant,-0.013897
nphavg,0.004825,0.030342,-0.0141,0.011199,-0.003158, 0.733777, 0.762886,CG_teosinte_maize,S24,Nodes per plant,0.029108
nphavg,0.026112,0.115185,-0.076024,-0.106974,-0.026232, 0.775854, 0.707921,CG_teosinte_maize,S53,Nodes per plant,-0.067933
nphavg,0.024595,-0.001083,0.001883,0.008137,-0.005355, 0.733745, 0.761922,CG_teosinte_maize,S4,Nodes per plant,0.028177
nphavg,0.064915,-0.000236,0.040046,-0.008439,-0.003035, 0.662218, 0.755470,CG_teosinte_maize,S93,Nodes per plant,0.093251
nphavg,0.035404,0.015083,0.018526,0.003594,-0.003808, 0.692523, 0.761322,CG_teosinte_maize,S12,Nodes per plant,0.068799
nphavg,0.044924,0.004692,0.005473,0.011094,0.001658,0.695407,0.763248,CG_teosinte_maize,S66,Nodes per plant,0.067841
nphavg,0.003391,-0.008934,0.00504,-0.004259,-0.063985, 0.837256, 0.768509,CG_teosinte_maize,S95,Nodes per plant,-0.068747
nphavg,0.02536,0.01183,0.00844,-0.016642,-0.000606, 0.734001, 0.762384,CG_teosinte_maize,S81,Nodes per plant,0.028382
nphavg,0.027004,-0.005488,0.024923,-0.013689,-0.00201, 0.729604, 0.760344,CG_teosinte_maize,S25,Nodes per plant,0.03074
nphavg,0.024591,0.018224,0.001848,-0.000827,0.012526, 0.704064, 0.760425,CG_teosinte_maize,S54,Nodes per plant,0.056362
nphavg,0.001531,-0.000183,0.015437,-0.004952,-0.006109, 0.757984, 0.763708,CG_teosinte_maize,S40,Nodes per plant,0.005724
nphavg,0.0835,0.002507,0.030032,-0.008643,-0.008062, 0.656173, 0.755507,CG_teosinte_maize,S94,Nodes per plant,0.099334
nphavg,0.020168,0.006356,0.022295,-0.0021,-0.007563, 0.723445, 0.762602,CG_teosinte_maize,S13,Nodes per plant,0.039156
nphavg,-0.007506,0.014488,0.015387,0.017766,0.00258, 0.721157, 0.763872,CG_teosinte_maize,S67,Nodes per plant,0.042715
nphavg,0.03752,0.012368,0.007391,0.002698,-0.001136, 0.700361, 0.759202,CG_teosinte_maize,S96,Nodes per plant,0.058841
nphavg,0.006729,-0.007737,-0.0126,-0.024547,-0.034056, 0.909776, 0.837565,CG_teosinte_maize,S82,Nodes per plant,-0.072211
nphavg,0.025889,-0.000378,0.030371,-0.016932,-0.000841, 0.721608, 0.759716,CG_teosinte_maize,S26,Nodes per plant,0.038109
nphavg,0.030623,0.014522,0.007108,-0.022323,0.004704, 0.728253, 0.762886,CG_teosinte_maize,S55,Nodes per plant,0.034634
nphavg,0.037462,-0.009357,0.001395,-0.023813,-0.001264, 0.758071, 0.762495,CG_teosinte_maize,S41,Nodes per plant,0.004423
nphavg,0.004283,0.002888,0.009835,-0.028735,-0.007972, 0.780562, 0.760861,CG_teosinte_maize,S28,Nodes per plant,-0.019701
nphavg,0.127583,-0.043052,0.070102,0.09017,-0.007748, 0.546234, 0.783289,CG_teosinte_maize,S14,Nodes per plant,0.237055
nphavg,-0.001426,-0.003694,-0.012395,0.015223,-0.012122, 0.780474, 0.766060,CG_teosinte_maize,S68,Nodes per plant,-0.014414
nphavg,0.017054,0.001652,0.004985,0.007244,-0.006734, 0.740280, 0.764481,CG_teosinte_maize,S97,Nodes per plant,0.024201
nphavg,0.008937,0.001947,0.012723,0.015401,0.008315,0.714921,0.762244,CG_teosinte_maize,S83,Nodes per plant,0.047323
nphavg,0.015634,0.021567,0.01903,-0.004479,-0.00076, 0.709027, 0.760019,CG_teosinte_maize,S27,Nodes per plant,0.050992
nphavg,0.004709,-0.008766,0.003283,-0.09313,-0.030029, 0.882093, 0.758160,CG_teosinte_maize,S56,Nodes per plant,-0.123933
nphavg,0.018678,0.020585,-0.007634,-0.014833,-0.007797, 0.753468, 0.762467,CG_teosinte_maize,S42,Nodes per plant,0.008999
nphavg,0.004453,-0.004472,0.027889,-0.015812,-0.009798, 0.760471, 0.762732,CG_teosinte_maize,S29,Nodes per plant,0.00226
nphavg,0.053483,0.019068,0.017671,0.009752,-0.001641, 0.664638, 0.762970,CG_teosinte_maize,S15,Nodes per plant,0.098333
nphavg,0.025997,-0.00996,0.029531,-0.002871,0.006204, 0.710521, 0.759422,CG_teosinte_maize,S69,Nodes per plant,0.048901
nphavg,0.0207,0.022071,-0.000509,-0.005601,-0.00659, 0.732032, 0.762103,CG_teosinte_maize,S98,Nodes per plant,0.030071
nphavg,0.007345,-0.008055,0.007665,0.01277,-0.003355, 0.749241, 0.765612,CG_teosinte_maize,S84,Nodes per plant,0.01637
nphavg,0.004449,0.01116,0.023609,-0.004196,-0.005146, 0.730517, 0.760394,CG_teosinte_maize,S70,Nodes per plant,0.029876
nphavg,-0.002443,0.00658,0.007982,0.000555,-0.005255, 0.755458, 0.762877,CG_teosinte_maize,S57,Nodes per plant,0.007419
nphavg,0.004654,0.001464,0.011667,0.008816,-0.002807, 0.740633, 0.764427,CG_teosinte_maize,S43,Nodes per plant,0.023794
nphavg,0.022019,0.006568,0.011764,-0.013457,-0.003249, 0.739244, 0.762889,CG_teosinte_maize,S3,Nodes per plant,0.023645
nphavg,0.03341,0.012001,0.018605,-0.024294,-0.004547, 0.722851, 0.758026,CG_teosinte_maize,S16,Nodes per plant,0.035175
nphavg,-0.057148,-0.044437,-0.028946,-0.090619,-0.019677, 0.974572, 0.733745,CG_teosinte_maize,S7,Nodes per plant,-0.240827
nphavg,0.001392,0.014481,-0.000188,0.017238,0.009717, 0.720354, 0.762994,CG_teosinte_maize,S99,Nodes per plant,0.04264
