trait,Her_K1,Her_K2,Her_K3,Her_K4,Her_K5,Her_K6,Her_ALL,context,rep,pretty_name,h2
Chlb_Res_With_IBM_For_GWAS,-0.000231,0.003355,0.001184,-0.006522,0.007534, 0.006509, 0.011829,CHG_teosinte_landrace,S50,Chlorophyll B,0.00532
Chlb_Res_With_IBM_For_GWAS,-0.020776,0.003113,-0.012794,-0.084545,0.040634, 0.033783,-0.040585,CHG_teosinte_landrace,S77,Chlorophyll B,-0.074368
Chlb_Res_With_IBM_For_GWAS,-0.035343,0.082425,-0.006251,0.217659,0.008535,-0.136646, 0.130379,CHG_teosinte_landrace,S79,Chlorophyll B,0.267025
Chlb_Res_With_IBM_For_GWAS,0.00063,0.012189,-0.00497,0.004376,-0.000788, 0.006381, 0.017819,CHG_teosinte_landrace,S61,Chlorophyll B,0.011437
Chlb_Res_With_IBM_For_GWAS,0.029029,0.008224,0.12328,0.032182,0.005354,-0.161979, 0.036089,CHG_teosinte_landrace,S2,Chlorophyll B,0.198069
Chlb_Res_With_IBM_For_GWAS,-0.000405,-0.002677,0.007886,-0.000766,-0.001353, 0.007820, 0.010505,CHG_teosinte_landrace,S67,Chlorophyll B,0.002685
Chlb_Res_With_IBM_For_GWAS,0.027586,-0.017753,-0.021442,-0.03929,-0.025989,-0.037702,-0.114590,CHG_teosinte_landrace,S93,Chlorophyll B,-0.076888
Chlb_Res_With_IBM_For_GWAS,-0.028726,0.040913,0.018664,-0.028301,-0.029487, 0.006731,-0.020206,CHG_teosinte_landrace,S51,Chlorophyll B,-0.026937
Chlb_Res_With_IBM_For_GWAS,0.004779,-0.003884,0.008019,0.004468,0.009694,-0.014704, 0.008371,CHG_teosinte_landrace,S78,Chlorophyll B,0.023076
Chlb_Res_With_IBM_For_GWAS,-0.011864,0.089956,-0.005078,0.027423,0.023846,-0.205239,-0.080956,CHG_teosinte_landrace,S8,Chlorophyll B,0.124283
Chlb_Res_With_IBM_For_GWAS,-0.031868,-0.020279,0.252675,0.000306,-0.03587,-0.045910, 0.119054,CHG_teosinte_landrace,S62,Chlorophyll B,0.164964
Chlb_Res_With_IBM_For_GWAS,-0.035192,0.00118,-0.005128,-0.003905,-0.02554,-0.027861,-0.096446,CHG_teosinte_landrace,S20,Chlorophyll B,-0.068585
Chlb_Res_With_IBM_For_GWAS,0.011535,-0.002799,-0.000581,0.001209,0.002121,-0.002248, 0.009237,CHG_teosinte_landrace,S68,Chlorophyll B,0.011485
Chlb_Res_With_IBM_For_GWAS,-0.004112,-4e-04,0.002295,0.012401,0.00089, 0.002261, 0.013335,CHG_teosinte_landrace,S94,Chlorophyll B,0.011074
Chlb_Res_With_IBM_For_GWAS,0.011932,-0.019617,-0.001969,-0.001501,0.004886,-0.028162,-0.034431,CHG_teosinte_landrace,S52,Chlorophyll B,-0.006269
Chlb_Res_With_IBM_For_GWAS,-0.024992,0.01973,4.7e-05,-0.066314,0.009207,-0.006739,-0.069061,CHG_teosinte_landrace,S54,Chlorophyll B,-0.062322
Chlb_Res_With_IBM_For_GWAS,0.026075,-0.005007,0.019201,-0.014177,0.004582,-0.038228,-0.007554,CHG_teosinte_landrace,S80,Chlorophyll B,0.030674
Chlb_Res_With_IBM_For_GWAS,-0.008774,-0.014578,-0.006312,0.032093,0.001653,-0.001935, 0.002146,CHG_teosinte_landrace,S63,Chlorophyll B,0.00408199999999999
Chlb_Res_With_IBM_For_GWAS,-0.020495,0.092221,0.046757,0.230623,-0.04683,-0.148113, 0.154163,CHG_teosinte_landrace,S65,Chlorophyll B,0.302276
Chlb_Res_With_IBM_For_GWAS,-0.000515,-0.003099,-3.4e-05,0.000512,-0.001335, 0.017407, 0.012936,CHG_teosinte_landrace,S69,Chlorophyll B,-0.004471
Chlb_Res_With_IBM_For_GWAS,-0.014518,-0.017634,0.281962,-0.029155,0.03961,-0.079551, 0.180713,CHG_teosinte_landrace,S95,Chlorophyll B,0.260265
Chlb_Res_With_IBM_For_GWAS,-0.071174,-0.040455,-0.002578,0.013295,-0.027236,-0.014612,-0.142759,CHG_teosinte_landrace,S53,Chlorophyll B,-0.128148
Chlb_Res_With_IBM_For_GWAS,-0.007058,-0.016993,-0.021567,0.104477,-0.114335, 0.133391, 0.077915,CHG_teosinte_landrace,S55,Chlorophyll B,-0.055476
Chlb_Res_With_IBM_For_GWAS,-0.026763,-0.049418,-0.009649,-0.030241,-0.006713, 0.052800,-0.069985,CHG_teosinte_landrace,S81,Chlorophyll B,-0.122784
Chlb_Res_With_IBM_For_GWAS,-0.031628,-0.013937,-0.025154,0.143692,0.002923,-0.121159,-0.045263,CHG_teosinte_landrace,S64,Chlorophyll B,0.075896
Chlb_Res_With_IBM_For_GWAS,-0.026235,0.01387,-0.003249,0.077652,-0.01601,-0.042695, 0.003333,CHG_teosinte_landrace,S66,Chlorophyll B,0.046028
Chlb_Res_With_IBM_For_GWAS,0.007821,-0.000495,0.00161,0.001185,0.007611,-0.001179, 0.016554,CHG_teosinte_landrace,S7,Chlorophyll B,0.017732
Chlb_Res_With_IBM_For_GWAS,0.003648,-0.004823,-0.003113,-0.000295,-0.002117, 0.021704, 0.015005,CHG_teosinte_landrace,S96,Chlorophyll B,-0.0067
Chlb_Res_With_IBM_For_GWAS,-0.004733,0.008227,0.003118,-0.000222,0.000562, 0.009206, 0.016157,CHG_teosinte_landrace,S98,Chlorophyll B,0.006952
Chlb_Res_With_IBM_For_GWAS,0.008124,0.001556,-0.001328,0.017197,0.001057,-0.011567, 0.015038,CHG_teosinte_landrace,S70,Chlorophyll B,0.026606
Chlb_Res_With_IBM_For_GWAS,0.005756,-0.004765,0.003965,0.003022,-0.000618, 0.004184, 0.011544,CHG_teosinte_landrace,S82,Chlorophyll B,0.00736
Chlb_Res_With_IBM_For_GWAS,-0.188126,0.08446,-0.015529,0.001218,0.013735, 0.032563,-0.071679,CHG_teosinte_landrace,S84,Chlorophyll B,-0.104242
Chlb_Res_With_IBM_For_GWAS,0.007578,0.01746,-0.004538,-0.013871,-0.032251,-0.055578,-0.081200,CHG_teosinte_landrace,S86,Chlorophyll B,-0.025622
Chlb_Res_With_IBM_For_GWAS,-0.05909,-0.001393,-0.063435,-0.065073,0.077716, 0.141261, 0.029987,CHG_teosinte_landrace,S83,Chlorophyll B,-0.111275
Chlb_Res_With_IBM_For_GWAS,0.003931,0.000402,0.006911,-0.006476,-0.003358, 0.010491, 0.011902,CHG_teosinte_landrace,S97,Chlorophyll B,0.00141
Chlb_Res_With_IBM_For_GWAS,0.005315,0.004936,0.007171,-0.00268,-0.000444, 0.001361, 0.015658,CHG_teosinte_landrace,S99,Chlorophyll B,0.014298
Chlb_Res_With_IBM_For_GWAS,0.002504,0.001877,0.000188,0.006377,-0.002935, 0.005073, 0.013084,CHG_teosinte_landrace,S71,Chlorophyll B,0.008011
Chlb_Res_With_IBM_For_GWAS,0.00315,0.000438,-0.000126,0.003053,-0.001585, 0.011272, 0.016200,CHG_teosinte_landrace,S85,Chlorophyll B,0.00493
Chlb_Res_With_IBM_For_GWAS,0.000709,0.002623,0.006563,-0.023258,-0.0021, 0.038747, 0.023283,CHG_teosinte_landrace,S87,Chlorophyll B,-0.015463
ehtdivphtavg,-0.007853,0.002317,-0.001755,-0.058911,-0.007238, 0.827573, 0.754133,CHG_teosinte_landrace,S58,Ratio of ear height to total height,-0.07344
ehtdivphtavg,-0.002148,0.001127,-0.003663,0.011851,0.001906, 0.738445, 0.747518,CHG_teosinte_landrace,S59,Ratio of ear height to total height,0.009073
ehtdivphtavg,-0.005964,0.016832,0.007071,0.012753,0.004141, 0.709364, 0.744197,CHG_teosinte_landrace,S56,Ratio of ear height to total height,0.034833
ehtdivphtavg,0.00501,-0.006195,0.011032,0.0053,-0.000701, 0.732296, 0.746743,CHG_teosinte_landrace,S98,Ratio of ear height to total height,0.014446
ehtdivphtavg,0.018059,-0.015409,0.014318,-0.00133,-0.009327, 0.726328, 0.732639,CHG_teosinte_landrace,S6,Ratio of ear height to total height,0.006311
ehtdivphtavg,-0.00835,0.006273,0.001196,-0.011658,-0.003302, 0.763349, 0.747509,CHG_teosinte_landrace,S63,Ratio of ear height to total height,-0.015841
ehtdivphtavg,0.006181,0.002994,0.014598,0.012139,-0.000129, 0.705312, 0.741094,CHG_teosinte_landrace,S65,Ratio of ear height to total height,0.035783
ehtdivphtavg,-0.004748,-0.001181,0.000167,0.01516,-0.004878, 0.743402, 0.747923,CHG_teosinte_landrace,S67,Ratio of ear height to total height,0.00452
ehtdivphtavg,-0.007443,0.018773,0.018664,-0.001105,-0.039094, 0.751748, 0.741543,CHG_teosinte_landrace,S93,Ratio of ear height to total height,-0.010205
ehtdivphtavg,0.006961,-0.007315,0.025541,-0.0053,0.006287, 0.714664, 0.740838,CHG_teosinte_landrace,S57,Ratio of ear height to total height,0.026174
ehtdivphtavg,-0.00448,0.005724,0.00943,-0.004696,-0.004888, 0.746199, 0.747289,CHG_teosinte_landrace,S99,Ratio of ear height to total height,0.00109
ehtdivphtavg,0.000154,-6e-06,-0.002716,-0.002978,-0.001193, 0.756971, 0.750233,CHG_teosinte_landrace,S60,Ratio of ear height to total height,-0.006739
ehtdivphtavg,0.012233,0.00778,0.007781,-0.002043,-0.003653, 0.722959, 0.745055,CHG_teosinte_landrace,S64,Ratio of ear height to total height,0.022098
ehtdivphtavg,0.012116,-0.003014,0.000266,-0.002219,0.001439, 0.737921, 0.746509,CHG_teosinte_landrace,S66,Ratio of ear height to total height,0.008588
ehtdivphtavg,-0.010949,0.011829,0.001655,0.007338,-0.004671, 0.738383, 0.743583,CHG_teosinte_landrace,S68,Ratio of ear height to total height,0.005202
ehtdivphtavg,0.020925,0.007235,-0.001976,-0.028044,-4.5e-05, 0.732592, 0.730688,CHG_teosinte_landrace,S94,Ratio of ear height to total height,-0.001905
ehtdivphtavg,-0.006602,0.020852,0.002282,-0.017459,-0.003591, 0.752523, 0.748005,CHG_teosinte_landrace,S52,Ratio of ear height to total height,-0.004518
ehtdivphtavg,0.010848,0.008657,0.013128,-0.014818,0.001321, 0.723152, 0.742288,CHG_teosinte_landrace,S100,Ratio of ear height to total height,0.019136
ehtdivphtavg,0.001294,0.004524,0.012301,-0.006509,0.007419, 0.725697, 0.744727,CHG_teosinte_landrace,S61,Ratio of ear height to total height,0.019029
ehtdivphtavg,0.00267,-0.00093,0.016506,-0.006672,-0.001008, 0.733901, 0.744467,CHG_teosinte_landrace,S88,Ratio of ear height to total height,0.010566
ehtdivphtavg,0.006942,0.005872,-0.004681,-0.013008,-0.011076, 0.757935, 0.741984,CHG_teosinte_landrace,S9,Ratio of ear height to total height,-0.015951
ehtdivphtavg,0.038771,-0.002621,0.001221,-0.000114,-0.004679, 0.714993, 0.747572,CHG_teosinte_landrace,S69,Ratio of ear height to total height,0.032578
ehtdivphtavg,0.011101,0.010197,0.008616,-0.00463,-0.000632, 0.720958, 0.745610,CHG_teosinte_landrace,S95,Ratio of ear height to total height,0.024652
ehtdivphtavg,-0.006185,0.002583,-0.008648,-0.014621,0.004938, 0.762669, 0.740736,CHG_teosinte_landrace,S53,Ratio of ear height to total height,-0.021933
ehtdivphtavg,0.006975,0.005517,0.005326,-0.010018,-0.006627, 0.743387, 0.744561,CHG_teosinte_landrace,S11,Ratio of ear height to total height,0.001173
ehtdivphtavg,0.020873,0.002162,-0.002091,-0.001319,-0.009144, 0.733262, 0.743743,CHG_teosinte_landrace,S62,Ratio of ear height to total height,0.010481
ehtdivphtavg,-0.002048,0.006114,0.00612,-0.004565,-0.005135, 0.745397, 0.745883,CHG_teosinte_landrace,S89,Ratio of ear height to total height,0.000486000000000001
ehtdivphtavg,0.007394,-0.004922,-0.000671,-0.00759,-0.027219, 0.782855, 0.749847,CHG_teosinte_landrace,S90,Ratio of ear height to total height,-0.033008
ehtdivphtavg,0.0108,0.00488,0.01961,-0.033347,-0.029937, 0.794032, 0.766037,CHG_teosinte_landrace,S7,Ratio of ear height to total height,-0.027994
ehtdivphtavg,0.019475,0.014245,0.012564,-0.012721,-0.010474, 0.721545, 0.744634,CHG_teosinte_landrace,S96,Ratio of ear height to total height,0.023089
ehtdivphtavg,0.007241,-0.001157,0.01072,-0.005986,-0.002647, 0.739519, 0.747690,CHG_teosinte_landrace,S54,Ratio of ear height to total height,0.008171
ehtdivphtavg,0.008835,-0.000847,0.00602,-0.009568,-0.005223, 0.746494, 0.745710,CHG_teosinte_landrace,S12,Ratio of ear height to total height,-0.000783000000000001
ehtdivphtavg,-0.003595,-0.002182,0.012879,-0.000451,0.004552, 0.733926, 0.745129,CHG_teosinte_landrace,S84,Ratio of ear height to total height,0.011203
ehtdivphtavg,0.000258,0.000209,-0.001684,0.00592,-0.009868, 0.751949, 0.746785,CHG_teosinte_landrace,S86,Ratio of ear height to total height,-0.005165
ehtdivphtavg,-0.006772,-0.003578,0.002707,0.001403,-0.001233, 0.754287, 0.746813,CHG_teosinte_landrace,S91,Ratio of ear height to total height,-0.007473
ehtdivphtavg,-0.014459,0.000208,0.004371,0.013722,0.011206, 0.730925, 0.745974,CHG_teosinte_landrace,S70,Ratio of ear height to total height,0.015048
ehtdivphtavg,0.012165,0.005918,0.002438,-0.00587,-0.005449, 0.737241, 0.746443,CHG_teosinte_landrace,S97,Ratio of ear height to total height,0.009202
ehtdivphtavg,0.009341,0.001025,-0.000794,-0.008772,-0.005479, 0.751178, 0.746499,CHG_teosinte_landrace,S55,Ratio of ear height to total height,-0.004679
ehtdivphtavg,0.020542,0.006002,0.019167,0.007763,-0.002385, 0.688612, 0.739701,CHG_teosinte_landrace,S13,Ratio of ear height to total height,0.051089
ehtdivphtavg,0.008342,0.011049,0.007762,0.012771,0.00512,0.700215,0.745259,CHG_teosinte_landrace,S85,Ratio of ear height to total height,0.045044
ehtdivphtavg,-0.003352,-0.000766,0.007339,-0.010551,0.003734, 0.748093, 0.744497,CHG_teosinte_landrace,S87,Ratio of ear height to total height,-0.003596
ehtdivphtavg,0.014277,-0.00534,-0.003122,0.009323,-0.001278, 0.728842, 0.742703,CHG_teosinte_landrace,S92,Ratio of ear height to total height,0.01386
ehtdivphtavg,-0.010662,-0.008852,-0.008425,-0.047285,-0.044082, 0.872715, 0.753410,CHG_teosinte_landrace,S71,Ratio of ear height to total height,-0.119306
ehtdivphtavg,0.00948,0.002497,0.004449,0.017471,-0.00845, 0.716885, 0.742332,CHG_teosinte_landrace,S1,Ratio of ear height to total height,0.025447
ehtdivphtavg,0.007754,-0.005805,0.007792,-0.002316,-0.003138, 0.740954, 0.745240,CHG_teosinte_landrace,S77,Ratio of ear height to total height,0.004287
ehtdivphtavg,-0.026351,-0.009477,-0.047872,-0.051395,-0.008154, 0.841606, 0.698357,CHG_teosinte_landrace,S14,Ratio of ear height to total height,-0.143249
ehtdivphtavg,0.000731,-0.00053,0.006752,-0.001521,0.001487, 0.738385, 0.745304,CHG_teosinte_landrace,S40,Ratio of ear height to total height,0.006919
ehtdivphtavg,0.006809,0.007018,-0.004383,-0.003809,0.004561, 0.737882, 0.748079,CHG_teosinte_landrace,S2,Ratio of ear height to total height,0.010196
ehtdivphtavg,0.015372,0.001435,-0.006632,-0.037889,-0.003727, 0.790738, 0.759298,CHG_teosinte_landrace,S25,Ratio of ear height to total height,-0.031441
ehtdivphtavg,0.022236,-0.003488,0.005883,-0.000755,-0.001151, 0.723768, 0.746493,CHG_teosinte_landrace,S72,Ratio of ear height to total height,0.022725
ehtdivphtavg,0.008887,0.009342,-0.001081,0.016781,-0.005888, 0.716929, 0.744970,CHG_teosinte_landrace,S10,Ratio of ear height to total height,0.028041
ehtdivphtavg,-0.038612,-0.041697,0.006445,-0.008725,-0.016466, 0.838238, 0.739183,CHG_teosinte_landrace,S78,Ratio of ear height to total height,-0.099055
ehtdivphtavg,-0.014007,0.02421,0.014171,0.005311,-0.00105, 0.718290, 0.746925,CHG_teosinte_landrace,S15,Ratio of ear height to total height,0.028635
ehtdivphtavg,0.01092,0.01418,-0.005855,0.000683,-5.3e-05, 0.724438, 0.744313,CHG_teosinte_landrace,S41,Ratio of ear height to total height,0.019875
ehtdivphtavg,-0.004403,-0.006989,-0.002156,-0.006836,-0.016724, 0.784956, 0.747847,CHG_teosinte_landrace,S20,Ratio of ear height to total height,-0.037108
ehtdivphtavg,0.00186,-0.001528,0.018966,0.012608,-0.006933, 0.717297, 0.742270,CHG_teosinte_landrace,S26,Ratio of ear height to total height,0.024973
ehtdivphtavg,0.011741,0.009839,0.000728,-0.001342,-0.003141, 0.728000, 0.745825,CHG_teosinte_landrace,S73,Ratio of ear height to total height,0.017825
ehtdivphtavg,0.007304,0.010857,-0.003413,-0.008512,-0.00504, 0.743780, 0.744977,CHG_teosinte_landrace,S31,Ratio of ear height to total height,0.001196
ehtdivphtavg,-0.003886,0.016255,0.010475,-0.005717,0.003194, 0.723380, 0.743701,CHG_teosinte_landrace,S79,Ratio of ear height to total height,0.020321
ehtdivphtavg,-0.05353,0.004726,-0.055489,-0.019103,-0.060411, 0.924565, 0.740757,CHG_teosinte_landrace,S16,Ratio of ear height to total height,-0.183807
ehtdivphtavg,-0.046658,0.000451,0.11063,0.021408,-0.037199, 0.713322, 0.761954,CHG_teosinte_landrace,S42,Ratio of ear height to total height,0.048632
ehtdivphtavg,-0.021501,-0.021461,0.001715,-0.01924,-0.018459, 0.803970, 0.725024,CHG_teosinte_landrace,S21,Ratio of ear height to total height,-0.078946
ehtdivphtavg,-0.000574,0.001349,0.000885,-0.008938,-0.003658, 0.756621, 0.745685,CHG_teosinte_landrace,S27,Ratio of ear height to total height,-0.010936
ehtdivphtavg,0.041407,-0.000678,0.00026,-0.007625,-0.000739, 0.717389, 0.750014,CHG_teosinte_landrace,S74,Ratio of ear height to total height,0.032625
ehtdivphtavg,0.010166,-0.002485,0.008611,0.019521,0.001307, 0.706039, 0.743159,CHG_teosinte_landrace,S32,Ratio of ear height to total height,0.03712
ehtdivphtavg,0.007322,0.000201,-0.001414,-0.00933,-0.008222, 0.757686, 0.746244,CHG_teosinte_landrace,S8,Ratio of ear height to total height,-0.011443
ehtdivphtavg,0.001929,0.005816,-0.002181,0.017718,0.00159, 0.720168, 0.745041,CHG_teosinte_landrace,S17,Ratio of ear height to total height,0.024872
ehtdivphtavg,-0.009389,0.012557,-0.003617,0.000108,0.008436, 0.739410, 0.747506,CHG_teosinte_landrace,S43,Ratio of ear height to total height,0.008095
ehtdivphtavg,0.013494,0.00136,0.003519,-0.001017,0.009158, 0.715851, 0.742365,CHG_teosinte_landrace,S22,Ratio of ear height to total height,0.026514
ehtdivphtavg,0.041498,-0.018537,-0.020429,0.030955,-0.031113, 0.743528, 0.745903,CHG_teosinte_landrace,S28,Ratio of ear height to total height,0.002374
ehtdivphtavg,-0.005522,-0.001798,0.008909,-0.018134,-0.003825, 0.766404, 0.746034,CHG_teosinte_landrace,S75,Ratio of ear height to total height,-0.02037
ehtdivphtavg,0.001063,0.002071,0.002322,-0.003119,0.008811, 0.734831, 0.745980,CHG_teosinte_landrace,S33,Ratio of ear height to total height,0.011148
ehtdivphtavg,0.0086,0.010183,0.004111,0.010228,-0.008138, 0.721899, 0.746883,CHG_teosinte_landrace,S80,Ratio of ear height to total height,0.024984
ehtdivphtavg,-0.002226,0.013382,-0.001571,0.00872,0.000246, 0.726540, 0.745091,CHG_teosinte_landrace,S18,Ratio of ear height to total height,0.018551
ehtdivphtavg,-0.047261,0.011303,-0.002371,-0.027699,-0.001924, 0.823989, 0.756037,CHG_teosinte_landrace,S44,Ratio of ear height to total height,-0.067952
ehtdivphtavg,-0.000907,0.005165,0.005104,0.009915,0.015316, 0.711945, 0.746538,CHG_teosinte_landrace,S23,Ratio of ear height to total height,0.034593
ehtdivphtavg,-0.002998,-0.005127,0.010065,-0.004718,-0.002851, 0.752871, 0.747242,CHG_teosinte_landrace,S29,Ratio of ear height to total height,-0.005629
ehtdivphtavg,0.012322,0.014898,0.002264,-0.007673,-0.004004, 0.726634, 0.744441,CHG_teosinte_landrace,S76,Ratio of ear height to total height,0.017807
ehtdivphtavg,0.004544,0.00523,-0.005877,0.004065,-0.001122, 0.740088, 0.746928,CHG_teosinte_landrace,S34,Ratio of ear height to total height,0.00684
ehtdivphtavg,-0.004778,-0.002269,-0.001176,-0.009922,-0.004398, 0.767828, 0.745284,CHG_teosinte_landrace,S81,Ratio of ear height to total height,-0.022543
ehtdivphtavg,0.008695,0.003754,0.014804,0.010179,-0.002962, 0.711521, 0.745992,CHG_teosinte_landrace,S19,Ratio of ear height to total height,0.03447
ehtdivphtavg,-0.001521,-0.004804,-0.006463,0.017427,-0.005071, 0.747195, 0.746762,CHG_teosinte_landrace,S45,Ratio of ear height to total height,-0.000431999999999999
ehtdivphtavg,-0.005364,0.016534,-0.004081,-0.002858,-0.001049, 0.740266, 0.743448,CHG_teosinte_landrace,S24,Ratio of ear height to total height,0.003182
ehtdivphtavg,-0.005408,0.001999,0.000299,-0.006716,-0.003414, 0.759748, 0.746508,CHG_teosinte_landrace,S3,Ratio of ear height to total height,-0.01324
ehtdivphtavg,-0.002513,0.008714,0.003201,0.00264,-0.002249, 0.736537, 0.746331,CHG_teosinte_landrace,S50,Ratio of ear height to total height,0.009793
ehtdivphtavg,0.002502,6e-05,-0.005345,0.005487,-0.011381, 0.756142, 0.747464,CHG_teosinte_landrace,S35,Ratio of ear height to total height,-0.008677
ehtdivphtavg,0.011746,-0.007805,-0.005257,-0.00956,-0.013048, 0.767693, 0.743768,CHG_teosinte_landrace,S82,Ratio of ear height to total height,-0.023924
ehtdivphtavg,-0.007101,0.001048,-0.003131,0.003899,0.001101, 0.749708, 0.745524,CHG_teosinte_landrace,S39,Ratio of ear height to total height,-0.004184
ehtdivphtavg,0.061235,-0.023451,-0.023712,-0.000903,-0.004631, 0.733757, 0.742295,CHG_teosinte_landrace,S46,Ratio of ear height to total height,0.008538
ehtdivphtavg,0.004652,0.004021,0.003949,-0.000155,0.000596, 0.732421, 0.745484,CHG_teosinte_landrace,S48,Ratio of ear height to total height,0.013063
ehtdivphtavg,0.007893,-0.000859,0.001336,-0.009344,0.009927, 0.738779, 0.747732,CHG_teosinte_landrace,S30,Ratio of ear height to total height,0.008953
ehtdivphtavg,0.005354,0.015438,0.012845,0.010612,-0.001242, 0.700839, 0.743846,CHG_teosinte_landrace,S51,Ratio of ear height to total height,0.043007
ehtdivphtavg,-0.048433,-0.013407,-0.00544,-0.017922,-0.062717, 0.854667, 0.706750,CHG_teosinte_landrace,S36,Ratio of ear height to total height,-0.147919
ehtdivphtavg,0.017395,0.003853,0.006355,-0.005708,-0.017423, 0.743584, 0.748056,CHG_teosinte_landrace,S83,Ratio of ear height to total height,0.004472
ehtdivphtavg,-0.007616,0.003238,-0.001474,0.000378,-0.004832, 0.757810, 0.747504,CHG_teosinte_landrace,S4,Ratio of ear height to total height,-0.010306
ehtdivphtavg,-0.006625,0.001644,0.003882,0.010757,-0.004612, 0.741509, 0.746556,CHG_teosinte_landrace,S47,Ratio of ear height to total height,0.005046
ehtdivphtavg,0.005552,0.000882,-0.001247,0.002162,-0.007345, 0.744786, 0.744789,CHG_teosinte_landrace,S49,Ratio of ear height to total height,3.99999999999966e-06
ehtdivphtavg,0.003062,0.010277,0.003832,0.011005,-0.006829, 0.722114, 0.743460,CHG_teosinte_landrace,S38,Ratio of ear height to total height,0.021347
ehtdivphtavg,0.010802,0.012321,0.006579,0.009773,0.00191,0.704643,0.746027,CHG_teosinte_landrace,S37,Ratio of ear height to total height,0.041385
ehtdivphtavg,0.219229,0.058322,0.011767,-8.6e-05,-0.011425, 0.318705, 0.596512,CHG_teosinte_landrace,S5,Ratio of ear height to total height,0.277807
Fuma_Res_With_IBM_For_GWAS,-0.003227,0.001089,-0.003496,0.021942,0.010009,-0.169505,-0.143187,CHG_teosinte_landrace,S1,Fumarate,0.026317
Fuma_Res_With_IBM_For_GWAS,0.213294,-0.137456,-0.051363,0.149037,-0.015657,-0.074319, 0.083536,CHG_teosinte_landrace,S40,Fumarate,0.157855
Fuma_Res_With_IBM_For_GWAS,0.008105,-0.005224,0.003495,-0.001603,0.009821,-0.000173, 0.014420,CHG_teosinte_landrace,S42,Fumarate,0.014594
Fuma_Res_With_IBM_For_GWAS,0.005467,-0.002717,-0.001675,0.005548,-0.002643, 0.007419, 0.011399,CHG_teosinte_landrace,S100,Fumarate,0.00398
Fuma_Res_With_IBM_For_GWAS,-0.000333,0.006011,0.006405,-0.001711,0.005855,-0.004869, 0.011358,CHG_teosinte_landrace,S10,Fumarate,0.016227
Fuma_Res_With_IBM_For_GWAS,0.237976,0.048309,-0.010395,-0.014005,-0.030413,-0.076238, 0.155234,CHG_teosinte_landrace,S11,Fumarate,0.231472
Fuma_Res_With_IBM_For_GWAS,-0.008053,0.006984,-0.001548,-0.000458,-0.001673, 0.009608, 0.004861,CHG_teosinte_landrace,S46,Fumarate,-0.004748
Fuma_Res_With_IBM_For_GWAS,0.001173,0.00036,0.004852,0.000548,0.001301,0.002360,0.010594,CHG_teosinte_landrace,S41,Fumarate,0.008234
Fuma_Res_With_IBM_For_GWAS,-0.003475,0.000114,0.001938,-0.003636,0.001569, 0.017040, 0.013551,CHG_teosinte_landrace,S43,Fumarate,-0.00349
Fuma_Res_With_IBM_For_GWAS,0.004744,0.002342,0.000639,-0.006147,0.003011, 0.007302, 0.011892,CHG_teosinte_landrace,S47,Fumarate,0.004589
Fuma_Res_With_IBM_For_GWAS,-0.006722,-0.019137,-0.000888,0.153142,-0.003928,-0.092497, 0.029970,CHG_teosinte_landrace,S52,Fumarate,0.122467
Fuma_Res_With_IBM_For_GWAS,0.000782,0.002691,-0.001671,-0.003017,0.007795, 0.004426, 0.011005,CHG_teosinte_landrace,S54,Fumarate,0.00658
Fuma_Res_With_IBM_For_GWAS,-0.110421,-0.035501,-0.04262,0.014374,-0.007551,-0.095646,-0.277364,CHG_teosinte_landrace,S12,Fumarate,-0.181719
Fuma_Res_With_IBM_For_GWAS,0.010648,0.014699,0.037304,0.008406,-0.023377,-0.095685,-0.048005,CHG_teosinte_landrace,S16,Fumarate,0.04768
Fuma_Res_With_IBM_For_GWAS,-0.015322,-0.019343,-0.012485,0.002664,-0.023116,-0.014326,-0.081928,CHG_teosinte_landrace,S18,Fumarate,-0.067602
Fuma_Res_With_IBM_For_GWAS,-0.000733,0.002753,0.00052,0.009209,0.00382,-0.003382, 0.012186,CHG_teosinte_landrace,S44,Fumarate,0.015569
Fuma_Res_With_IBM_For_GWAS,0.058712,0.010646,-0.02054,0.03742,-0.050224,-0.039386,-0.003372,CHG_teosinte_landrace,S48,Fumarate,0.036014
Fuma_Res_With_IBM_For_GWAS,-0.002364,-0.000134,0.001785,0.001962,0.000527, 0.008268, 0.010043,CHG_teosinte_landrace,S53,Fumarate,0.001776
Fuma_Res_With_IBM_For_GWAS,0.122747,-0.0211,-0.007002,-0.009576,-0.028505,-0.103749,-0.047186,CHG_teosinte_landrace,S55,Fumarate,0.056564
Fuma_Res_With_IBM_For_GWAS,-0.016148,-0.056154,-0.003149,-0.011505,-0.004346,-0.011894,-0.103194,CHG_teosinte_landrace,S13,Fumarate,-0.091302
Fuma_Res_With_IBM_For_GWAS,-0.002513,0.041014,-0.01094,-0.042048,-0.005917,-0.022365,-0.042769,CHG_teosinte_landrace,S17,Fumarate,-0.020404
Fuma_Res_With_IBM_For_GWAS,0.006597,0.001712,-0.000257,0.006524,0.002726,-0.001157, 0.016145,CHG_teosinte_landrace,S19,Fumarate,0.017302
Fuma_Res_With_IBM_For_GWAS,-0.076526,-0.004193,-0.083279,0.014054,-0.040787, 0.209239, 0.018508,CHG_teosinte_landrace,S45,Fumarate,-0.190731
