Chr	Pos	CpG_A632	CpG_B37	CpG_B73	CpG_B97	CpG_CML322	CpG_HP301	CpG_IL14	CpG_LH123HT	CpG_LH82	CpG_Mo17	CpG_Oh43	CpG_P39	CpG_PHZ51	CpG_Tx303
1	39500000.5	0.702311866791952	0.710286346698984	0.829755095980128	0.716907669034169	0.744949906287531	0.729608382094334	0.734302597140473	0.704990858602628	0.777315702784835	0.755294616003129	0.776625553332193	0.70275919749172	0.738052711968243	0.720476096117838
1	40500000.5	0.70377991892027	0.711125805153998	0.797493507593113	0.648717954085593	0.711248049576537	0.706833893692361	0.713551203128373	0.692653096876678	0.732801673399675	0.699943544521176	0.721422739750114	0.6893111926335	0.722671545259418	0.731853797075022
1	41500000.5	0.710721271231925	0.723475097532725	0.830629979675225	0.638285708195855	0.738989484304537	0.723055217325537	0.726787430677475	0.676527920666863	0.731584838065485	0.734546328886981	0.72155651758934	0.672253877802527	0.752457133767125	0.733707014312006
1	42500000.5	0.78947824239906	0.79329830367671	0.867158684697745	0.743143986526069	0.812762703890144	0.790866114385483	0.796203441838446	0.77988062507357	0.800692392469151	0.796343615160355	0.780648964149405	0.764607407942343	0.816769087760891	0.787378758766089
1	43500000.5	0.702252920368751	0.705598955050673	0.813044100447355	0.676181419870897	0.74297794981376	0.690101441350506	0.750961429462464	0.726088408466001	0.719197005102181	0.700417898005678	0.712052824214519	0.728950885584564	0.72518676627673	0.727855451048305
1	44500000.5	0.794406895032635	0.795843701218966	0.85168574566656	0.690600438600704	0.78587644654009	0.75274120298993	0.74373161726331	0.748210040581803	0.81878043203044	0.775411659621728	0.783220180036505	0.724605076597765	0.79037581176511	0.742215676215315
1	45500000.5	0.764906126762515	0.770738928428826	0.830345910034823	0.655242550953994	0.757509972852099	0.721669264162288	0.684325125711799	0.719981646282867	0.742296221120778	0.764119580378927	0.742645061374711	0.672993300544014	0.782039750340615	0.730236457396351
1	46500000.5	0.685759248927626	0.707148139544905	0.80582694161852	0.686832922151329	0.723467020481298	0.675563088235094	0.674936867566983	0.739645425657813	0.733437117195313	0.722827840092276	0.734939046665689	0.66161146631174	0.724944469004847	0.737194406074474
1	47500000.5	0.740916869479909	0.767785403631622	0.833797195996034	0.721357543213939	0.755212814274391	0.755429396877122	0.708987452998849	0.754252453193546	0.777620066076911	0.768890707231257	0.789201645248384	0.692174651361799	0.767328560945969	0.773334175714408
1	48500000.5	0.794485944996858	0.79906669558135	0.831915273646745	0.748525856820744	0.763091749717134	0.713873338966726	0.761080051311722	0.782249765342338	0.803318836289798	0.802760478160802	0.795937019732431	0.665025927897006	0.808444574175938	0.747418102243469
1	49500000.5	0.816813700969656	0.795490895470488	0.852577675180695	0.759509204596313	0.778827765259032	0.787978144774301	0.766467838407069	0.77126686343383	0.813622109611614	0.794316691373606	0.779727654592452	0.754829534908536	0.80358980723584	0.762058044169212
1	50500000.5	0.843421019367827	0.780728075626354	0.883507494559976	0.779429136592152	0.843286796130754	0.78441800516663	0.763145856873888	0.782206238203342	0.845280530696347	0.798201128390651	0.826544961977419	0.756080967083452	0.806256490766841	0.760752416276086
1	51500000.5	0.789370941291941	0.709158333307586	0.837345927550184	0.721871799852476	0.774654939021918	0.73070638757242	0.708203153091369	0.703513470237502	0.777856443385812	0.742608639054931	0.770240793108618	0.68608711294638	0.753283284666308	0.759865376043801
1	52500000.5	0.801963463787187	0.773751290059983	0.85291255150692	0.756006265650743	0.798612790837745	0.713777056944656	0.751887796137549	0.686811561488991	0.812096746707878	0.783652782193364	0.804747933541307	0.724494618638347	0.763057615958062	0.753084415904635
1	53500000.5	0.743741516628687	0.761470671917988	0.822887712843746	0.698175779317075	0.738468518862439	0.717075405326439	0.698705579095373	0.706332471959064	0.760578040662141	0.747275238474254	0.768352033453261	0.736145936291431	0.712678769573452	0.726354563700078
1	54500000.5	0.780014620107681	0.7330876798619	0.845078167025105	0.736930423060218	0.752027808708499	0.708426585722572	0.768037173391338	0.697708234006799	0.726191639639407	0.740706425297291	0.784954100189603	0.686887448617537	0.74775192908566	0.740579396189401
1	55500000.5	0.770047286803839	0.801285562387646	0.868724687736954	0.750945029933688	0.74584993844278	0.778349074245473	0.755025664862258	0.732032915600291	0.769408932099643	0.781520322491764	0.787357378388194	0.756350012520775	0.78000047947982	0.80127342449936
1	56500000.5	0.779652297812788	0.716083571433032	0.850072493968673	0.725380982694599	0.764338666634947	0.789542854385429	0.717173359320103	0.769498326992336	0.808880039949128	0.786250648341847	0.787445609607981	0.765173474646507	0.809615775257515	0.813603533580462
1	57500000.5	0.743565151820444	0.747144023985925	0.846376750532334	0.715147013427489	0.750822947348949	0.792331241886445	0.724404040283458	0.725150167114527	0.751240626964046	0.771325729080692	0.757889157056216	0.741535575531161	0.780177521721707	0.797466229811812
1	58500000.5	0.839683425627986	0.822761676567154	0.880412925411953	0.781524812849843	0.847843036120206	0.828881542748677	0.79546252049434	0.785701998099696	0.845245909690796	0.840099510760078	0.79281940059444	0.787343094894571	0.808089293884694	0.811650176104299
1	59500000.5	0.828708088163672	0.799966511795074	0.871400766296147	0.781903955549078	0.830543342249672	0.786592969317178	0.787395196982592	0.792408961245264	0.834274247070325	0.79884134299934	0.799094091056165	0.775333438076334	0.820636808202949	0.797420387021448
1	60500000.5	0.754413826097574	0.754261259967342	0.846382217334389	0.722878601733637	0.768100455710132	0.749235533511016	0.760693410523124	0.713391231431659	0.77690374497211	0.757915303440753	0.781065859638072	0.725583525442895	0.792398852016461	0.765888474084963
1	61500000.5	0.760374850690058	0.751720698403878	0.86707108359268	0.743856119961527	0.784496126341635	0.80373078942713	0.802552850972953	0.778987436243443	0.787637422628498	0.771657814817631	0.780342326587263	0.770079215190723	0.808490078012476	0.76386940698238
1	62500000.5	0.809916727577264	0.79753588173116	0.869721179385336	0.730478626335703	0.799295647185308	0.801629069177102	0.786498660203863	0.764576500065483	0.81217115357717	0.802359266737452	0.789414092512403	0.726833548170199	0.800663062861702	0.766882818496932
1	63500000.5	0.733430277342677	0.735177918453239	0.837511629886525	0.699308682937872	0.790404052028058	0.709509199170518	0.739042472901101	0.739938275374888	0.755944408421479	0.751444787247586	0.755424661130112	0.727821225428649	0.773343717150222	0.742267408540173
1	64500000.5	0.706631438776023	0.733374609494839	0.855149519225508	0.693910980148098	0.732709307306786	0.714312587967131	0.731807176769157	0.75017043692027	0.763933138600843	0.775891001039618	0.747341890769099	0.714809792039934	0.788514268954174	0.744640902738626
1	65500000.5	0.794805779731531	0.814979762758003	0.866173254795775	0.719554379402589	0.754294495144525	0.73866717378162	0.753374099505279	0.745164542862455	0.760285949104852	0.775852876680315	0.802230886813305	0.751460160986436	0.789147941295395	0.745165694688472
1	66500000.5	0.79624059046745	0.827870894524261	0.873364531913232	0.752797398764622	0.789507604228611	0.776314845161048	0.746777876372353	0.752894988424193	0.831185142823515	0.776988172375912	0.807841926465411	0.763935145110989	0.788070103279949	0.779729994472218
1	67500000.5	0.822603664227145	0.802504378035485	0.869690107757319	0.734511982883405	0.791964392666862	0.793189807888462	0.770157986161736	0.789020679337812	0.798106056151343	0.80227912990809	0.791796862307921	0.771045601901936	0.818190857349503	0.793296385520267
1	68500000.5	0.827164755902813	0.784489851023441	0.866442193192562	0.721423417189785	0.81740700897916	0.764424834065046	0.756375700349934	0.743492223567632	0.769782286868292	0.761398228010716	0.781176773057059	0.756865989369691	0.778598695064445	0.804036301645154
1	69500000.5	0.826352265825555	0.783963432123503	0.870310996405111	0.755947511522298	0.812651266227582	0.796587717528279	0.795446540118169	0.751822281381543	0.827074648041527	0.769527445173431	0.815577930988612	0.786882842455435	0.788697881656611	0.801145149993579
1	70500000.5	0.818172900049893	0.806762238880311	0.869997157292306	0.767039708290127	0.804247887963294	0.805313923416459	0.785696305586794	0.768844269669828	0.814951210443233	0.790845472817605	0.818813952534065	0.764100374345517	0.793986468256676	0.8124696721146
1	71500000.5	0.761483359445021	0.765092921923832	0.872624050391222	0.683641661349187	0.767875696098973	0.770931988845569	0.765948917008842	0.749344081997246	0.78515147116866	0.773840429224969	0.763583239286742	0.756555525090107	0.788186056770843	0.802488758475165
1	72500000.5	0.808113782666721	0.793143698342602	0.868875294698964	0.738928911583514	0.794942027196105	0.773763082043327	0.757690981396435	0.783523086808915	0.804072242017821	0.796373754817648	0.795414920906985	0.753470924402626	0.806977518734654	0.803725092359174
1	73500000.5	0.845848042840722	0.788214643624451	0.87940867906833	0.733979256212066	0.807981556524402	0.78261952093259	0.776080125399642	0.816809046613046	0.807874333269455	0.81610707921135	0.797304250620709	0.760869289220421	0.822783188403331	0.808217266686762
1	74500000.5	0.8293410074497	0.809083351527217	0.867558646031525	0.744982044561433	0.820828777486006	0.780366764379357	0.780182673114468	0.807288592381823	0.821178276699002	0.801163845665546	0.79308150249995	0.765381448801685	0.820114279956629	0.797165621338042
1	75500000.5	0.835188442102034	0.811855032382545	0.888598862306811	0.77925114864849	0.79560535583036	0.779007473753889	0.781626545939924	0.806239887726248	0.825145611960326	0.809989524878812	0.824400771528519	0.782290254968678	0.815896999975149	0.793191264195812
1	76500000.5	0.814546653246707	0.838276251068073	0.883059384969436	0.743188124624964	0.827462537947633	0.812455675696001	0.73907801659059	0.769337146615193	0.841849463677508	0.774981707045404	0.786386980471941	0.735459604251671	0.79219589472894	0.812815451840747
1	77500000.5	0.768632564667029	0.822631015697427	0.861967665793114	0.720466306970536	0.788911872073307	0.77683791622214	0.791289741821106	0.766799192450593	0.816555758490114	0.783660102039901	0.772224240126038	0.781118351765473	0.792366510425407	0.778112167020825
1	78500000.5	0.744505932147822	0.803497845343455	0.862954227343929	0.707115351531444	0.776973740391535	0.776206174456986	0.76635490177067	0.781332364830699	0.808169087784172	0.806348843353389	0.768762172278119	0.735663360218969	0.810743423951832	0.791651301434698
1	79500000.5	0.805171533436512	0.823199444701372	0.885248681270626	0.776513969215395	0.845333449302175	0.819728367317847	0.823749396228318	0.799735303190593	0.849830249545096	0.832189183808672	0.817332793277253	0.774822744673387	0.827567460538964	0.813947894340134
1	80500000.5	0.778306181208543	0.795614898265418	0.882657504260575	0.725737127248235	0.781989104710621	0.767626353184969	0.809249776861829	0.754349876467328	0.817761114645166	0.781931218720214	0.783735314084088	0.774232518269556	0.795043430305965	0.777667666725151
1	81500000.5	0.758836100828508	0.751392759787531	0.872748102396335	0.752955135547182	0.781658352630536	0.784050955041635	0.809826458504105	0.763171288547764	0.835255520425413	0.790750958888034	0.802047176973182	0.70742851010786	0.798708498399698	0.778661404564626
1	82500000.5	0.767021589719587	0.730473060287576	0.841569673349208	0.647398526525292	0.766358241120227	0.755458381631999	0.729770534601535	0.691839072760466	0.792556844463788	0.736182608979904	0.719455991406281	0.744432480559092	0.743137968281562	0.730942012899673
1	83500000.5	0.756571499403828	0.793326062901109	0.861654776038257	0.749804895995512	0.802506910348582	0.787325417745258	0.751426261365716	0.776686494464671	0.791629576035895	0.794003403199767	0.807741847790361	0.76020117476159	0.808121116881132	0.780117628757066
1	84500000.5	0.787094897621052	0.817919590394043	0.869556180956888	0.774503494542313	0.801464106370725	0.757756749381414	0.751753447365481	0.781367515496303	0.818794540644817	0.81851850441837	0.822531070091277	0.738226846294622	0.818748083635124	0.790627305033923
1	85500000.5	0.745403850863301	0.754377647571629	0.880515236537713	0.690010358355618	0.770258650017814	0.799385434543071	0.80981645922822	0.775487908806127	0.767776047781834	0.748494945252514	0.768091256505041	0.724816199912005	0.819460144201363	0.764673265334974
1	86500000.5	0.72198761819941	0.761441149216912	0.841638334448301	0.695842694352563	0.779365202239278	0.770766675522157	0.727283272821126	0.722706733314956	0.796915648723733	0.767641744767022	0.756352407433986	0.706807298527282	0.769942823561457	0.780766146724409
1	87500000.5	0.797850836013095	0.829310986054775	0.873881959318552	0.737522217216192	0.830292995711175	0.815597297965314	0.786453316352412	0.822247791232386	0.847224751052141	0.835281564630796	0.81797679617251	0.78321037152922	0.838199804762368	0.835385308582772
1	88500000.5	0.76894445181576	0.779472628606646	0.88703476841625	0.74380076876816	0.807453967188944	0.798511920745278	0.797020951576368	0.762910383408291	0.81086946157829	0.778121466408824	0.791193891651409	0.775723259982446	0.803879917866002	0.82393227774852
1	89500000.5	0.78132620014574	0.786605863524377	0.85400783608177	0.736150119931282	0.77956545126293	0.769509468705344	0.745923310399067	0.751398269720678	0.792856893973544	0.768838426581053	0.777874895690678	0.729141359334567	0.780341582904052	0.781849721222085
1	90500000.5	0.765854056096902	0.761944918675314	0.853903867040265	0.720079017050625	0.800204563064119	0.779164750100454	0.748230048640756	0.742277260011414	0.789327470014846	0.764104897055888	0.784428003632762	0.694423475830089	0.775439970047065	0.774074973529041
1	91500000.5	0.843427493365306	0.82389329226156	0.885270233092957	0.775564945121751	0.824497097007396	0.833968053917441	0.820133637468228	0.832607775287913	0.853000096241885	0.843116672363602	0.840826683056725	0.803364114806674	0.842450335015119	0.833374770842529
1	92500000.5	0.799648677853248	0.788453583014498	0.879853767502439	0.738411374302987	0.791590818366691	0.77171892020287	0.801700231282526	0.777168262070928	0.813413359295176	0.797835325895526	0.799839169006357	0.78848692291456	0.808580640133185	0.787809506695104
1	93500000.5	0.81726553887526	0.805858801646371	0.873237540588019	0.785008866201141	0.822551680957903	0.792538262943791	0.77034259100604	0.800955475596221	0.824011311306765	0.81763477101065	0.827400466536564	0.759596860484439	0.824713947013739	0.816712161195896
1	94500000.5	0.787331036928377	0.796555655567617	0.875876811210207	0.783371794754509	0.79349209832348	0.814078116307598	0.816921688995981	0.762767692168811	0.825074029113234	0.788292043063479	0.781147062456666	0.810278483569516	0.801352394096347	0.787961399921851
1	95500000.5	0.814232213539471	0.816649917884911	0.877247272776	0.769916605208575	0.805013094979049	0.800625385575813	0.784967446268316	0.813060546801682	0.813504590049497	0.831064147270877	0.827658960529056	0.770116601914016	0.835311947531984	0.80271967824688
1	96500000.5	0.766269061639666	0.767001994259392	0.876901845729672	0.721483070929624	0.787885469294514	0.807459517273511	0.756993425197134	0.803248954661879	0.815624561795507	0.821907320959391	0.822820129236258	0.728640965930031	0.824710533092769	0.744908901561342
1	97500000.5	0.768042938859008	0.745184597538043	0.865364612883131	0.758435311531623	0.779282624539012	0.799820789108462	0.766790809129913	0.765288043105986	0.79276719415827	0.782736838956793	0.817017477314314	0.777339982542722	0.793726112341901	0.771534626060998
1	98500000.5	0.805874679674799	0.788967126153459	0.877950608282007	0.752912042510774	0.810401244706581	0.828022877858843	0.743609158142328	0.779331710804752	0.816687090897108	0.804459316117213	0.810071674861407	0.711578365627057	0.811704247121167	0.795939689309764
1	99500000.5	0.846739430339066	0.786836183323665	0.900160510535307	0.76355837597054	0.855118461038229	0.763444892939342	0.820475982100437	0.841869450343385	0.871411286199494	0.860805374321618	0.820348737959606	0.821409174914865	0.856142181525863	0.838274512047872
1	100500000.5	0.831543174077304	0.819315268377453	0.885874004739324	0.755928096074222	0.832992050383467	0.814981217816844	0.801147374183344	0.801556981824436	0.830931317823068	0.815028055925362	0.816421220538269	0.791953326288937	0.823114737910334	0.818823534836274
1	101500000.5	0.85371553845032	0.820020872995197	0.893015646839498	0.773356696266803	0.830318289483747	0.817283489525496	0.831814977986895	0.84306107425857	0.865340920830541	0.860661579762735	0.809718103411217	0.820341947169994	0.858058320459276	0.801879920104438
1	102500000.5	0.770723268300824	0.800587810657403	0.884634567872313	0.784987531723045	0.783551213915589	0.786350766954514	0.800515899914518	0.832055810742852	0.841888324711956	0.845071277455265	0.841965466060094	0.738015897501284	0.848436777633918	0.794564512543406
1	103500000.5	0.834273548348843	0.848463582393969	0.893859340494241	0.808732315594612	0.824095379331229	0.823987283490523	0.824984306278347	0.851420774811864	0.863503131360122	0.862942073407985	0.863534138748418	0.796886041055891	0.858732136379692	0.817538630168677
1	104500000.5	0.795352551921927	0.794147181512423	0.889411300475254	0.796299111747452	0.784439521854347	0.779114777947623	0.764462650799941	0.832209400413923	0.824295703679215	0.843977580627584	0.848608574320635	0.750967395872456	0.845438666581134	0.780767629111827
1	105500000.5	0.798521900087959	0.806817238953309	0.875439046314664	0.771365321887001	0.808910363685944	0.767336757496897	0.770562820537556	0.795618634676143	0.83288380503742	0.818064389706519	0.8225601679262	0.760795293538386	0.819966668781108	0.81051645584548
1	106500000.5	0.873995033744035	0.866557386353986	0.903877153108808	0.812009017917584	0.865869475614369	0.862751920571113	0.85088906939935	0.828543116030273	0.87827511457705	0.844234702616038	0.872122207653912	0.843572816249421	0.848603555885107	0.859055725517214
1	107500000.5	0.859942106986407	0.818530572736541	0.887782240101132	0.74517241378526	0.825137821532217	0.795045442619737	0.83278122620126	0.768916548009042	0.833196925489109	0.787180511402766	0.845385693430296	0.831771576847901	0.799633343817061	0.813564108282809
1	108500000.5	0.847368872614349	0.784586701512161	0.880461886673854	0.761257035143219	0.800102253190167	0.823180243866281	0.827784112398552	0.833050943650784	0.816435371209067	0.845958899537637	0.843226640698819	0.820766643529769	0.845034888997882	0.779529378113966
1	109500000.5	0.835138935733019	0.765286345397795	0.879916110888278	0.75467455111811	0.797100955247835	0.798291437717285	0.810730399665795	0.819899460107478	0.81471157572997	0.834498204894994	0.761007419568444	0.7867836602273	0.835908161910998	0.754193422176996
1	110500000.5	0.834356383564428	0.83541413646862	0.893624386392958	0.763435660210938	0.80417598641669	0.825870730521253	0.811260510532732	0.777633389082586	0.83434345441656	0.793385235734836	0.837967505761247	0.784711787127615	0.801508357160007	0.797694115120313
1	111500000.5	0.861482236412108	0.842867661854555	0.911459390934901	0.738899876744482	0.805637567651325	0.798006086715103	0.833524177354983	0.829494337782615	0.838513266750927	0.843716053309337	0.860338855767079	0.791785830680986	0.857469255137995	0.812260069118542
1	112500000.5	0.797951731942395	0.78196413710203	0.899547526215396	0.738724192699707	0.84663096947707	0.794500583779455	0.813081642879692	0.814570939462041	0.817236834917343	0.832907769407907	0.80535632720749	0.790019684227953	0.841144004140195	0.802778713979125
1	113500000.5	0.858940923404767	0.84051592057823	0.893422401036993	0.796038295921708	0.839900047334273	0.849981960727396	0.824994605243762	0.798751399666828	0.853179143277672	0.809570092618235	0.850792761362878	0.82252775823304	0.826213005142715	0.818558076146278
