Chr	Pos	CHG_AMES-8235	CHG_PI-620767	CHG_PI-620773	CHG_PI-620774	CHG_PI-620784	CHG_PI-620785	CHG_PI-620797	CHG_PI-620819	CHG_PI-620821	CHG_PI-620834	CHG_PI-620842	CHG_PI-620846	CHG_PI-620856	CHG_PI-620859	CHG_PI-620860	CHG_PI-628503	CHG_PI-628514
1	18500000.5	0.682283734741811	0.6366577873232	0.698164024178032	0.658349831153086	0.684754408705179	0.663262409835637	0.686792928681986	0.686558764408307	0.685892831055286	0.666495642974341	0.691909114037357	0.677303266229561	0.689323052684368	0.645693223789624	0.670206629885933	0.676807079070402	0.66557123892238
1	19500000.5	0.687227175503224	0.654212849979761	0.683851790959541	0.624995023020612	0.686201693535484	0.654421919732282	0.672101551973949	0.651588710229734	0.664145297589069	0.667990245398125	0.718588773430256	0.680464649288517	0.664830708634239	0.625345093239388	0.647542800696595	0.669536747778843	0.64665310672161
1	20500000.5	0.642629709576216	0.612840118165441	0.667784877687426	0.617713258524328	0.663569036288072	0.634916519021327	0.66805952805177	0.660204799806712	0.654231728097203	0.642593024292737	0.660833359952741	0.631829529421259	0.687879774051985	0.623992613251226	0.661605510264446	0.637958268263633	0.665009874636849
1	21500000.5	0.683383499104901	0.629680703629707	0.698038235886906	0.636864440390632	0.693955096411091	0.683469990970738	0.6859191970662	0.683368626623497	0.649985051976034	0.67830271059281	0.69288951195198	0.662494536909885	0.704756514828455	0.650269950291097	0.66018643423949	0.685100515867976	0.67492267373671
1	22500000.5	0.642437894852689	0.60857728850715	0.616130523558599	0.601065814339555	0.624870494944054	0.622982489398631	0.624069325758502	0.622005266446759	0.587327082115792	0.611687879931827	0.620672623751492	0.636234728663939	0.625926478978377	0.581237011349931	0.634515144051064	0.629639681873959	0.603789500540831
1	23500000.5	0.669094390674871	0.612750081627788	0.654592303262081	0.626369323011317	0.648328512883703	0.639940627299217	0.653874603404009	0.657291827135899	0.639422611848082	0.658037028254829	0.655394578222075	0.651568376021197	0.639554596897636	0.621245661269335	0.641469827686648	0.654881584847928	0.620761445434353
1	24500000.5	0.690344344728762	0.645135148748011	0.678657197065763	0.660198286002646	0.671638527208564	0.688811434630123	0.692303814510016	0.70863038942236	0.686791369349032	0.682340564568396	0.689835187014168	0.685233897835975	0.691531387033386	0.674200096948384	0.679467037797423	0.688184105201131	0.66785131564573
1	25500000.5	0.639387232591038	0.583895866668588	0.639263231271294	0.596626412784524	0.636694233948878	0.620590221131177	0.641316587918984	0.622408662082336	0.617913384568486	0.615902062029736	0.607900517048394	0.656275423567822	0.619844727080021	0.621185108561809	0.612862584961681	0.628043520481135	0.62472155206955
1	26500000.5	0.625307172720337	0.593043605162995	0.62839533509458	0.60940581255754	0.618501008296903	0.599507779940215	0.611597432668361	0.619176266982017	0.617729902157324	0.627817399987945	0.643415928021319	0.607601151519707	0.609989358169507	0.598751133944222	0.616614678091385	0.616000677208355	0.614004895750187
1	27500000.5	0.602418482632987	0.574761572054687	0.621384054774441	0.584049062946218	0.646922166518885	0.596169818738989	0.587959413745685	0.595915901554549	0.598500994924733	0.598322900794236	0.640923024638646	0.583352876101359	0.59386108658759	0.584278159157235	0.560931601773795	0.576879263444247	0.590441694269779
1	28500000.5	0.659645089974817	0.596757597958811	0.656736221258144	0.597533196953013	0.638279827983555	0.611568376801543	0.649130789722594	0.682945428194753	0.62761430525206	0.630473839213828	0.668970973395577	0.63807975802756	0.662940894293041	0.648648573098072	0.611044814720897	0.671940718141862	0.564954153329991
1	29500000.5	0.646285178785319	0.594466640601762	0.665307006668624	0.631090362641719	0.635178829228172	0.627071158236826	0.63833153098505	0.63184686269431	0.64282499457758	0.635973085337869	0.649774101101491	0.622866384328338	0.638268358997061	0.607316679854035	0.638699430449197	0.641731236574754	0.605509690559056
1	30500000.5	0.642285637552048	0.653388734442274	0.653002652780994	0.669955318174702	0.683141983212326	0.643292360307118	0.666991215811233	0.702121442379552	0.659114140770076	0.659874937049127	0.658375756319814	0.64950791533957	0.642069203864592	0.661695276090748	0.632017021575243	0.666098279922479	0.617838965789993
1	31500000.5	0.720660483094441	0.669969224079638	0.696901447518772	0.680040589018575	0.710406083049847	0.679491397296429	0.695381321193795	0.721821593054779	0.673960329505082	0.688747493097272	0.71489813903751	0.692398368974682	0.705509359796573	0.664855624092822	0.698664324695644	0.675902524218136	0.669169160658857
1	32500000.5	0.647276619625495	0.583702011628883	0.646917678466436	0.592123978943094	0.641331937093704	0.612953673653875	0.644034674683413	0.634388589134706	0.619060648005466	0.627646325889773	0.648505706961933	0.642888086648048	0.625288352734615	0.599301963608671	0.621262779629522	0.622653814891337	0.621214640917449
1	33500000.5	0.663849440397577	0.641275123839027	0.66006452172191	0.623931787804769	0.669810002116377	0.662458984552842	0.66195708948247	0.635589433026987	0.672673302240353	0.671246685803857	0.662138657884262	0.638314418677108	0.672431958131034	0.622472080948424	0.646712873755826	0.63716109038107	0.612647070974416
1	34500000.5	0.638922886803671	0.61619763647371	0.658445482162878	0.611626856210469	0.619832209671087	0.609496217977948	0.645095652901567	0.603751960355212	0.607469528745245	0.635880216304043	0.619844706417658	0.637293560485145	0.640576593865485	0.605986850092973	0.634076178484865	0.62351596424344	0.599838963721722
1	35500000.5	0.613514264371995	0.565268073222782	0.63139881687846	0.519350244236667	0.60721022760133	0.572293063421063	0.612303627482356	0.624054660563607	0.630010917684164	0.578024459211396	0.618765988766452	0.57807684572849	0.641858371224252	0.585341015681501	0.594115969869192	0.594625594214685	0.55081854264927
1	36500000.5	0.650912826979353	0.660095608978297	0.685336548286376	0.63913048898616	0.657253216855678	0.644899018881412	0.663801114250357	0.668448084014177	0.670041736703767	0.643030389910002	0.678013174929861	0.687277979216044	0.678278822803104	0.649543490639766	0.63965079705847	0.659032289077753	0.690970309439667
1	37500000.5	0.698333970455052	0.673227056322815	0.698287916174138	0.676951363436954	0.703548623337574	0.666362181758208	0.674748545573444	0.702643334687082	0.669755705137839	0.673036269658793	0.717167153124867	0.708892194717345	0.683211638931223	0.681152600897322	0.671034080291595	0.676985847519513	0.673441859479723
1	38500000.5	0.637103133007237	0.584280625025571	0.638119645815379	0.612195878853427	0.629663994018568	0.594209953807261	0.648099115509584	0.625110068757808	0.622745702173253	0.613843075796766	0.639318210752195	0.633838181026621	0.619754737534319	0.598852227990654	0.618599077214708	0.612916228909207	0.623103414187449
1	39500000.5	0.661844501362022	0.60556804248411	0.66841855691077	0.64547860306614	0.628775403848554	0.658998789372277	0.675325218324473	0.651955792282916	0.627903988545957	0.640438339111082	0.651343185713871	0.632745306051793	0.604372885154162	0.61113041824601	0.655262807276688	0.629946736096378	0.612780082166406
1	40500000.5	0.61648287250053	0.585951769884337	0.647611167590303	0.595594969607608	0.655069455965752	0.616467410409891	0.620770702027713	0.614927263377783	0.632640866814928	0.608077595638904	0.672122993959007	0.640013220553377	0.630782318468126	0.604319454630297	0.621220891529694	0.633036937802436	0.589024433598691
1	41500000.5	0.639553601536478	0.617388716241719	0.640089854517984	0.649825474364054	0.654016717471324	0.634634493356127	0.663410338046964	0.64624749526935	0.625295662150613	0.634419894734789	0.648890472219304	0.659210245260066	0.634969471419246	0.623992852116713	0.636139306469223	0.631406376794057	0.615850051604454
1	42500000.5	0.704060273656027	0.656598779608457	0.705911578232427	0.668914565993621	0.693803735604164	0.681369495895164	0.692089338443673	0.700038083517926	0.674242528127527	0.673330017989571	0.701407705396565	0.68942037964091	0.685596933785228	0.67931548652123	0.688634241922336	0.707477713461203	0.68105244531321
1	43500000.5	0.593981428319224	0.561263406243162	0.639325419755612	0.609471303351896	0.6122511672338	0.61614515732147	0.64626494684264	0.609451101276021	0.56151818933128	0.594798799274523	0.617765648614395	0.592889131102851	0.616765756646483	0.582760446034766	0.62894407056476	0.626453931939722	0.62382938214039
1	44500000.5	0.697340241844604	0.622657561273848	0.680390044595292	0.649221649559439	0.695500454411749	0.666720909938261	0.673267193094329	0.692076869320186	0.660246603041816	0.654598550035521	0.689080602474696	0.653637094859662	0.701415982662448	0.662947572796912	0.657874155332865	0.655061168034696	0.684833120588715
1	45500000.5	0.654018526785435	0.597248501879475	0.675125328631347	0.640430084386996	0.658379074492079	0.659178256775236	0.682820368445623	0.679721211429727	0.634142882465674	0.641347267026105	0.688730903308741	0.666167650800972	0.66307590477744	0.627104313014238	0.650272469439322	0.649197848480776	0.647172241535711
1	46500000.5	0.673933949530175	0.625681667366159	0.665486308020594	0.620286561347663	0.659357923981417	0.600985216961511	0.629225882441085	0.636754368202136	0.635042690244881	0.615914736727404	0.666676112464076	0.638740453524063	0.642644807523657	0.622139014070461	0.62182722357505	0.636853871582627	0.56252518387521
1	47500000.5	0.655836732348416	0.616182474892806	0.668569642441579	0.608666947233614	0.616343734230326	0.645268751742738	0.637351357448553	0.678190574185492	0.661693703956717	0.643903903121775	0.649128060472493	0.636187756417812	0.660851804039422	0.638514964350655	0.628637554492541	0.661070608356639	0.665529308373345
1	48500000.5	0.709043348225378	0.653865005144812	0.664714995672833	0.6547184568499	0.696822104071738	0.680915804562051	0.704401149136883	0.696923229018253	0.697799129225553	0.676039171815836	0.723985925082317	0.702998925294366	0.700902543269172	0.67311662087105	0.662506554314564	0.683794905104799	0.657841696426522
1	49500000.5	0.695468792400675	0.658884508910008	0.708726946440931	0.671203970114399	0.697048025212463	0.672408998526626	0.690831840173566	0.695595178010219	0.695982159002978	0.675413116025234	0.698062096180398	0.694254388085682	0.714257580001699	0.663357406004447	0.658211976118456	0.711344789066503	0.689694253575491
1	50500000.5	0.664276040181097	0.653387861225355	0.670568912776381	0.661814741787206	0.684847148444541	0.619821544606644	0.701537541612146	0.720846897276204	0.671446197747625	0.649872327050804	0.655650842342312	0.663353989409424	0.695593254245798	0.660112854561149	0.689569185006233	0.709874689270424	0.693509771007166
1	51500000.5	0.627218051666123	0.576464470354289	0.652692828320693	0.61535659769869	0.642983230601612	0.623864265161386	0.641697317934876	0.632070390569741	0.622057186998501	0.631651278931842	0.662690195566642	0.617214252339512	0.635185895850986	0.602351429133644	0.634766387471913	0.647694001899794	0.601382288942905
1	52500000.5	0.690665273150804	0.640887510121557	0.703372590632497	0.676105511762332	0.693116345386615	0.649295891710653	0.672874531085787	0.686423133621532	0.626627082386004	0.668554403766184	0.680436897894372	0.687913643258443	0.677189427463509	0.633695440945398	0.681409771263557	0.674893247268347	0.675404579768754
1	53500000.5	0.633432441103337	0.612225236894145	0.677571161948755	0.622286149935976	0.668523162092644	0.643587461055965	0.643725020036481	0.628816344207954	0.638920914329839	0.648141766036951	0.647867951506319	0.634496498010628	0.665081191403267	0.61223134156936	0.653788191574959	0.652755064687393	0.619682950954403
1	54500000.5	0.662675969566802	0.608057852035297	0.642659205011413	0.640383824292181	0.664588539644322	0.644841449721854	0.662612262324151	0.640401647890921	0.608317478252501	0.652388149378784	0.691351539085404	0.628900023406172	0.661777875900013	0.637372402776191	0.640969439760286	0.635353967497509	0.653896011378557
1	55500000.5	0.669043393153046	0.60053468515091	0.69979131094693	0.612494627972348	0.660273274187036	0.636973634123341	0.66955743119265	0.650620098841032	0.649445590284044	0.642249789947161	0.681994019703952	0.694586648047087	0.653170692692288	0.611647998666063	0.633481797921993	0.642415022023152	0.622215891335531
1	56500000.5	0.694012135140309	0.631093438864969	0.690559508087753	0.648367895365822	0.688711459943568	0.664803998908133	0.684189038138995	0.686781656125491	0.683037156909348	0.659832863104735	0.686471230549027	0.688780783338094	0.688565547794799	0.648879842654684	0.669164084130665	0.663838936135887	0.680153728303597
1	57500000.5	0.675501153069283	0.619140799716577	0.656137323267081	0.604971605615832	0.684719988148503	0.648227040978306	0.670718394166426	0.662658381905836	0.643293928893093	0.654325327797577	0.677455512126533	0.655431071923724	0.678376176832394	0.631755180565725	0.642358309503862	0.63731283770017	0.627153998281291
1	58500000.5	0.739264502191614	0.684049040051469	0.735832624231784	0.667000114292626	0.715409172236321	0.716431966120467	0.729592870079715	0.716839609015039	0.723281428266259	0.707368701038848	0.739339988527715	0.721702399003176	0.730488099290545	0.680363713503772	0.719380020219921	0.718542124622344	0.679404437907905
1	59500000.5	0.696110079322999	0.647766959740077	0.704993073258324	0.666823556474858	0.710025070566348	0.658053321825378	0.687787159222003	0.694609218123523	0.660591001084695	0.671986692917651	0.681441016616768	0.695019460529672	0.709171859664169	0.679443068569806	0.690339659125325	0.670835764284517	0.656479662300652
1	60500000.5	0.655254353907607	0.608855334751826	0.657645904391516	0.644083933121705	0.662829966867624	0.653109227168897	0.655469467894464	0.670743587681629	0.633433373101773	0.657139346279995	0.648868759171073	0.641387538879454	0.660583131365285	0.636635302356256	0.660363766176294	0.643031284895139	0.638074291751985
1	61500000.5	0.71368595560709	0.652282574556978	0.68428243805173	0.622509148456234	0.706995362278943	0.690564784106726	0.703081657339639	0.701465528235581	0.699339413681382	0.667086280527935	0.654419169048968	0.697607948110766	0.703540021949089	0.641926430624999	0.666880197768585	0.649712892930915	0.666010156231894
1	62500000.5	0.720194733954079	0.659326952012024	0.715778269038151	0.660420597510611	0.702700782661494	0.689966476240959	0.704785233710717	0.719926493392989	0.70570348786717	0.69058848388709	0.71981204638368	0.695294645609824	0.703414964199471	0.672287281483121	0.695837989776205	0.689249925845304	0.672846775231036
1	63500000.5	0.662964555571476	0.587366912983069	0.646562508291446	0.584495239341967	0.66202705412233	0.617806480456555	0.6598458084073	0.633186361081489	0.619635890546442	0.640375475632097	0.635878550357059	0.653966377661154	0.640407477809267	0.637467978802511	0.662784841487733	0.606564378419953	0.610169393093442
1	64500000.5	0.673625487152495	0.608633356988904	0.655913720243561	0.615990677481055	0.66345310029122	0.650252443202754	0.651351341337588	0.67633843048254	0.65835584719529	0.648695086829437	0.672119624396591	0.65708911711015	0.650266930411358	0.640147298719343	0.608098747329442	0.653126148123791	0.654448739555611
1	65500000.5	0.703726592689185	0.63488128233087	0.698021326738341	0.660564255292289	0.677925925589701	0.684592634725798	0.66934364450467	0.690396903834118	0.683572033783105	0.687044235101231	0.712438227221827	0.681323801182616	0.714951690382417	0.67081006765222	0.656717372714548	0.683398949514697	0.653846019457185
1	66500000.5	0.678530992834517	0.62642856034775	0.669776773263974	0.633337869155941	0.656314916837049	0.669213784938663	0.667646439609077	0.655391288662568	0.642097392714254	0.654217296186844	0.63878726673688	0.661925330412573	0.697323408165184	0.662686036533751	0.630096255424168	0.667118272321578	0.660479748352925
1	67500000.5	0.703506455436843	0.657592328246947	0.694659641906949	0.677765334638586	0.7021632486491	0.701560296136233	0.709328738360192	0.695623727785667	0.708474849094589	0.690131122364895	0.696120509531659	0.707849781776475	0.712952360554995	0.682597970890599	0.671038498838198	0.682198496266456	0.662712484400771
1	68500000.5	0.686952487389505	0.625333833719739	0.696921618386041	0.654541426941149	0.689219771075208	0.671335082818133	0.709654320496619	0.704342954911749	0.673906202294613	0.659739087107555	0.719613466468746	0.691909204077725	0.710107438746011	0.657594776784877	0.687673277598166	0.676405692536579	0.687145857741052
1	69500000.5	0.713045566654722	0.686745717819536	0.682150550467456	0.685160384606166	0.7021253369762	0.687748085298051	0.695139896272025	0.701399576343722	0.68227912324363	0.665282172231658	0.693968200540981	0.699117788323016	0.695802552564962	0.67768079737159	0.667520303365047	0.66671245444905	0.687838708631587
1	70500000.5	0.684310949385146	0.672451023298675	0.706798887329535	0.690354536607216	0.717129291143271	0.689612227398707	0.708587530322535	0.717146582747849	0.683959946636924	0.641919929198863	0.70921303631713	0.689900381412426	0.719516788825116	0.675253165888012	0.69199442405921	0.706674407983345	0.68171225404151
1	71500000.5	0.714009440479614	0.661915347674721	0.717762921194298	0.686206275328493	0.717008044658548	0.693023739412253	0.717537829876822	0.706402022437402	0.69910631562687	0.719337732075616	0.710141000162337	0.681182508705204	0.698689644096934	0.665077222658328	0.69474681394783	0.704796713512647	0.697007057583996
1	72500000.5	0.668727692741674	0.661517943849676	0.70941452067438	0.667872420322151	0.672737313700258	0.670265447961837	0.691040686723736	0.703456324894717	0.677013930699855	0.666529315877678	0.70849367284838	0.689677272563972	0.695447403512149	0.667226229868073	0.68973823475669	0.699992092206846	0.675573479007019
1	73500000.5	0.749947538058155	0.698251751599021	0.752769717340635	0.715347535456448	0.734123781170964	0.712080320675557	0.733728232761773	0.737579797725058	0.737810012682028	0.722433144671884	0.746883954955332	0.730032926593767	0.738552680443463	0.696621656458307	0.719773662424073	0.742790348420641	0.714532401481229
1	74500000.5	0.727634575333131	0.686134346974088	0.731124319588484	0.682815735716327	0.720159087740365	0.687166813167253	0.711025421476024	0.713344556416568	0.712523126026346	0.699592239172462	0.712946382312595	0.692495545493383	0.725056196279067	0.694674428746479	0.68965966582147	0.704376763471104	0.692530059841808
1	75500000.5	0.740891756366896	0.672750328944798	0.732694742297218	0.681654407738553	0.718513062830495	0.706819835953315	0.722747251958361	0.733822564122493	0.696298071900452	0.699276008855651	0.722529025984717	0.683909509801634	0.729978123374992	0.696894172962735	0.704377019464684	0.714201763146245	0.696193757597407
1	76500000.5	0.73689216551771	0.669462122391753	0.70640824677052	0.704754452719559	0.719212371810818	0.69986259082949	0.715110785817436	0.727197096745851	0.722760031698815	0.688339934839056	0.735536779655975	0.701710813704089	0.720215045086276	0.687963120713592	0.71352045170532	0.730302934675038	0.69641266459387
1	77500000.5	0.731189047315421	0.68418500236324	0.686886199620347	0.676590776269865	0.709937981960798	0.6959554378205	0.700806020072912	0.703015157902253	0.704570174601014	0.69130747778763	0.734397029820521	0.694409872315251	0.708490194513286	0.672621684311437	0.693913954960037	0.687345148016271	0.681337503787111
1	78500000.5	0.732129913090184	0.687346584106277	0.710446000875588	0.672928194596738	0.708339098814656	0.699026414809428	0.704734390819506	0.720176134871064	0.701855282123317	0.718427301280644	0.725476999746058	0.700739285693025	0.726302450164543	0.684190133120302	0.688131375952785	0.698576320953028	0.677942701095044
1	79500000.5	0.742933724731131	0.698034252674959	0.730059533596941	0.699619781110382	0.740685686350327	0.719535831588176	0.726728675902071	0.728080676685843	0.731123981048108	0.710988219698689	0.744487089039722	0.71798564220998	0.750465611075725	0.709051706766265	0.704538496643657	0.733657246686795	0.705187010218435
1	80500000.5	0.738066408906972	0.67466358107895	0.719805181865688	0.703019933915192	0.733702557543744	0.716613907619422	0.721229034551608	0.717505991355223	0.712814034598901	0.72245235879266	0.729206846824633	0.725040817777133	0.723803349608351	0.690501499830501	0.702778362583588	0.720968974488768	0.702429444694245
1	81500000.5	0.717041314404194	0.665923632271104	0.680785721183545	0.683404156283732	0.674758119583579	0.687004624567521	0.732865267044477	0.732717858942285	0.656043178884662	0.694513279605082	0.695689522304792	0.709224395028922	0.702761966697539	0.647299778164272	0.692264123078485	0.695781894610262	0.674618055538664
1	82500000.5	0.652721969769113	0.629267627022314	0.643826441639561	0.668305217373814	0.666574168179245	0.679143385139094	0.669663370567058	0.657146111039514	0.687837865996464	0.683671699744712	0.677861356918408	0.651967626321389	0.680289945803908	0.651723146779421	0.65227485026445	0.660383010820874	0.672799951889618
1	83500000.5	0.70848916491086	0.669351768447632	0.721463178426572	0.684111456548823	0.71598051152921	0.681675275263745	0.686288517985361	0.695725690232323	0.710586022861451	0.692810717578537	0.727075803375669	0.700744582805769	0.715153503968575	0.66884852117735	0.67481923258955	0.701406053695137	0.692199594195142
1	84500000.5	0.71741454438281	0.680946381013134	0.700011333424565	0.685385880852835	0.710071674150038	0.668831594859111	0.678179509589809	0.727205378999098	0.675354127803864	0.716757087216355	0.747269539575049	0.701014245385974	0.745292361013211	0.695390822078887	0.698609535437585	0.697640067075956	0.698247501360309
1	85500000.5	0.720261562127742	0.672519784288727	0.673387486792141	0.621338336996012	0.723082235812298	0.661380218760313	0.657165588925385	0.664479128554723	0.723715048742912	0.648074193545698	0.697185573759521	0.716971940844304	0.743610476513997	0.695787931509491	0.637956712409059	0.65440140616935	0.63084804896681
1	86500000.5	0.675227538197208	0.631476182934344	0.683154830167989	0.643136448637459	0.691274920860813	0.678369160697348	0.680660741088606	0.641453765532227	0.68276214932705	0.663055509511835	0.694277201290708	0.672608750629891	0.679567802921477	0.627785295812984	0.646499755612687	0.658722137708644	0.656518903179254
1	87500000.5	0.74836059432182	0.697635533481007	0.751999814673886	0.728389501616388	0.763351209143549	0.745091760910259	0.747206946525425	0.744778999270109	0.753544825168311	0.738071602491312	0.762722350421301	0.754682156267149	0.763851880989023	0.708958136328898	0.723124603267024	0.739386930752064	0.717136137005785
1	88500000.5	0.73059155191193	0.657761116581198	0.696305245808217	0.682849994424981	0.695883315251315	0.678665464575933	0.684361996339522	0.694135449932727	0.68986407356046	0.685774944107517	0.70212736061885	0.683714256734745	0.718883015330208	0.69521557484723	0.688106407852508	0.716590248944423	0.697912248803535
1	89500000.5	0.708601834109849	0.65830513681947	0.700691103830937	0.674284796992538	0.711519943901243	0.678562038920548	0.675808123236394	0.694839713585874	0.657863104498468	0.685114370420104	0.704967891057246	0.684128027696648	0.70988512582453	0.67209217961841	0.674741505484174	0.695103995356908	0.681206772699765
1	90500000.5	0.698906614710983	0.66982971436009	0.709942647666295	0.671931530847924	0.711405037820032	0.704745166596852	0.7047823142194	0.707086325871328	0.669848438630646	0.692389118711688	0.706256001326766	0.697241032245306	0.706210046654942	0.663155411544294	0.679554683206455	0.699212265169403	0.683709786251829
1	91500000.5	0.754104176288858	0.70823732591276	0.751547447783408	0.719438828608502	0.7586597775832	0.719196199713578	0.740232310033291	0.751339742010091	0.728739608825858	0.734984233618542	0.756291666647636	0.726980374988924	0.763635245244827	0.719110447827727	0.727252627966436	0.74895277783177	0.714425413769007
1	92500000.5	0.722098537197751	0.671358553376657	0.723992553715056	0.698393283461522	0.71996555382674	0.706266984971697	0.721037736762868	0.726624867668562	0.704899713701397	0.705930437129919	0.720141661952585	0.709620856933924	0.744393181090802	0.695151579631533	0.701597758720387	0.710780577712387	0.7067275306001
1	93500000.5	0.722838007927466	0.668941789739163	0.729115069548821	0.695978008867669	0.721081243140827	0.701414610797097	0.71692859433921	0.738645083636734	0.718177740805805	0.713006705565137	0.74329986394994	0.71810059945959	0.744748241888581	0.684843385825127	0.707901810141148	0.722981709188228	0.68648788984972
