Gen	Landrace	Maize	Teosinte	mea
Zm00001d000591_	0.5	0.891049886277662	0.864457070707071	0.751835652328244
Zm00001d000594_	0.66363886350883	0.444968412336555	0.688446745322544	0.599018007055976
Zm00001d000599_	0.891281253565137	0.892912899617599	0.880299157917577	0.888164437033438
Zm00001d000600_	0.960324233967091	0.902511168710375	0.929584851510349	0.930806751395938
Zm00001d000601_	0.805484050171634	0.81879421688429	0.789778844572997	0.804685703876307
Zm00001d000602_	0.891534391534391	0.916154209038824	0.95373757030007	0.920475390291095
Zm00001d000603_	0.916374214906303	0.733129795491249	0.896700352390254	0.848734787595935
Zm00001d000604_	0.60412376974877	0.667273516803905	0.61410018817703	0.628499158243235
Zm00001d000608_	0.643874643874644	0.471053818328547	0.79864267777309	0.63785704665876
Zm00001d000609_	0.65625	0.466257080288615	0.792186735846458	0.638231272045024
Zm00001d000610_	0.582705026455026	0.513246210717995	0.808061637941794	0.634670958371605
Zm00001d000611_	0.795061728395062	0.866987436673123	0.781597396459964	0.814548853842716
Zm00001d000614_	0.54468556540925	0.597850597731632	0.673543010138746	0.605359724426543
Zm00001d000615_	0.892939856316707	0.86483876743666	0.902710709991743	0.886829777915037
Zm00001d000621_	0.915445888076836	0.817100811020855	0.874760847883496	0.869102515660396
Zm00001d000622_	0.832448107448107	0.915298650639902	0.92543500342137	0.891060587169793
Zm00001d000625_	0.871793000011473	0.863952425924396	0.885906887288782	0.873884104408217
Zm00001d000630_	0.799416433239963	0.65623201874747	0.655549620705199	0.703732690897544
Zm00001d000633_	0.826770324409719	0.635234243771737	0.861443510854225	0.774482693011894
Zm00001d000634_	0.907369626156256	0.872886172252411	0.889765573766416	0.890007124058361
Zm00001d000635_	0.772705840413392	0.788858651231533	0.796830770550349	0.786131754065091
Zm00001d000637_	1	0.842857142857143	0.913703064524724	0.918853402460622
Zm00001d000638_	1	0.913648421684136	0.931297792599177	0.948315404761104
Zm00001d000639_	0.560424031148524	0.649707034383198	0.799761066397032	0.669964043976251
Zm00001d000644_	0.932326073948806	0.925273855996859	0.934240549636335	0.930613493194
Zm00001d000649_	0.92015306122449	0.946055161305113	0.7	0.855402740843201
Zm00001d000656_	0.883281573498965	0.809408820116489	0.680032735856294	0.790907709823916
Zm00001d000657_	0.694444444444445	0.837414965986395	0.827897445436508	0.786585618622449
Zm00001d000667_	0.922702589807853	0.904898442757928	0.915655166498446	0.914418733021409
Zm00001d000668_	0.930825084944759	0.731970694220136	0.787387741227027	0.816727840130641
Zm00001d000673_	0.807676041180972	0.599408683717913	0.898225577805055	0.76843676756798
Zm00001d000674_	0.768918198464999	0.433907967227619	0.839362662981373	0.680729609557997
Zm00001d000677_	0.883333333333333	0.777178071111895	0.919164607009747	0.859892003818325
Zm00001d000682_	0.924861742942791	0.693866471105512	0.83307564783392	0.817267953960741
Zm00001d000684_	0.49810606060606	0.794366391031228	0.668687962334371	0.653720137990553
Zm00001d000690_	0.761904761904762	0.777344136932004	0.913005548799745	0.81741814921217
Zm00001d000691_	0.9	0.894956171788817	0.916114970956193	0.903690380915003
Zm00001d000693_	0.96951768979931	0.917811640419131	0.825274961059275	0.904201430425905
Zm00001d000694_	0.908911052251306	0.884314687704338	0.747324085609869	0.846849941855171
Zm00001d000703_	0.826388888888889	0.852913703498773	0.864656084656085	0.847986225681249
Zm00001d000704_	0.87391975308642	0.836058918287658	0.886709155042488	0.865562608805522
Zm00001d000705_	0.888888888888889	0.899373736391658	0.929218374218374	0.905826999832974
Zm00001d000706_	0.936790911783817	0.894400207240767	0.915302794372031	0.915497971132205
Zm00001d000710_	0.691851452119309	0.411779525945328	0.454782162102881	0.519471046722506
Zm00001d000711_	0.874552997764039	0.845404439339443	0.878898450994448	0.866285296032643
Zm00001d000712_	0.919444444444444	0.900644841269841	0.930208333333333	0.916765873015873
Zm00001d000713_	0.824836601307189	0.562978861416361	0.746494708994709	0.711436723906086
Zm00001d000715_	0.758713527701411	0.513071366218661	0.838527296372851	0.703437396764308
Zm00001d000716_	0.606690946346119	0.727649238114576	0.821969738322067	0.718769974260921
Zm00001d000723_	0.95	0.669603174603175	0.881856793999651	0.833819989534275
Zm00001d000725_	0.968282318582949	0.950819611185317	0.949461485867415	0.956187805211894
Zm00001d000726_	0.942660429732748	0.941091627443814	0.948186022907102	0.943979360027888
Zm00001d000727_	0.930244008128624	0.937749939128045	0.946887761923696	0.938293903060122
Zm00001d000732_	0.401447890573268	0.709603017602891	0.625415397310544	0.578822101828901
Zm00001d000734_	0.964285714285714	0.615332372827674	0.609376371446774	0.729664819520054
Zm00001d000735_	0.833333333333333	0.617445567633261	0.861322917420744	0.770700606129113
Zm00001d000738_	0.756357128453317	0.547090215672224	0.948657248485857	0.750701530870466
Zm00001d000741_	0.898529497481093	0.747133423252729	0.910961786901626	0.852208235878483
Zm00001d000748_	0.541666666666667	0.798100271939722	0.847893238093461	0.72922005889995
Zm00001d000749_	0.916666666666667	0.941169815033451	0.924072455322455	0.927302979007524
Zm00001d000764_	0.856174059434929	0.826494756249234	0.909063073518814	0.863910629734326
Zm00001d000771_	0.972222222222222	0.743994862460772	0.844165157758908	0.853460747480634
Zm00001d000773_	0.775555555555556	0.847459782524121	0.786900357744108	0.803305231941262
Zm00001d000774_	1	0.875213296804206	0.915811945135475	0.930341747313227
Zm00001d000777_	0.706007958739051	0.676784764800604	0.838200739544511	0.740331154361389
Zm00001d000785_	0.535800183867739	0.118002505589013	0.8746456043172	0.509482764591317
Zm00001d000787_	0.933120834686982	0.855562819644325	0.906327467020161	0.898337040450489
Zm00001d000788_	0.925289744020947	0.919527428996641	0.908631241590188	0.917816138202592
Zm00001d000790_	0.99077380952381	0.914042562096861	0.928269968425565	0.944362113348745
Zm00001d000796_	0.425388655873381	0.618342251007385	0.624364404611787	0.556031770497518
Zm00001d000798_	0.766	0.858269613577306	0.89045589600107	0.838241836526125
Zm00001d000804_	0.90703125	0.854132198819699	0.888151654474154	0.883105034431284
Zm00001d000806_	0.89421568627451	0.803901002054198	0.852972845703938	0.850363178010882
Zm00001d000807_	0.925951491378854	0.447735456467815	0.884643216629416	0.752776721492028
Zm00001d000810_	0.94375	0.884904085792566	0.873001970596045	0.900552018796204
Zm00001d000813_	0.887577160493827	0.755129743475898	0.744346662828271	0.795684522265999
Zm00001d000814_	0.423359753321874	0.683012726670547	0.425344052976011	0.510572177656144
Zm00001d000816_	0.633532033273198	0.575154102332092	0.619570518584861	0.60941888473005
Zm00001d000817_	0.704083523886155	0.607493414721187	0.739514875288438	0.683697271298593
Zm00001d000819_	0.731941273012702	0.834637505849366	0.910019669085695	0.825532815982588
Zm00001d000820_	0.948717948717949	0.756374243058548	0.86924508559042	0.858112425788972
Zm00001d000821_	0.843419242364676	0.786182687343102	0.89685373003648	0.842151886581419
Zm00001d000822_	0.819911916786917	0.732531743348594	0.847021677357257	0.799821779164256
Zm00001d000824_	0.880711697478313	0.922607373282453	0.930101741296053	0.911140270685606
Zm00001d000828_	0.850166850226437	0.897110911970663	0.889870208328307	0.879049323508469
Zm00001d000836_	0.850752314814815	0.905446739276867	0.91283952048833	0.889679524860004
Zm00001d000837_	0.935384304769188	0.92358361608584	0.932762506897655	0.930576809250894
Zm00001d000842_	0.802319793921356	0.501996887527991	0.866086780790138	0.723467820746495
Zm00001d000844_	0.574842117434312	0.615321210910274	0.81438741390986	0.668183580751482
Zm00001d000845_	0.813455687830688	0.737794887583553	0.85823669873012	0.803162424714787
Zm00001d000850_	0.969963655983393	0.888734012927162	0.981150793650794	0.946616154187116
Zm00001d000852_	0.900974033726606	0.912329530453071	0.92518570861449	0.912829757598056
Zm00001d000853_	0.765384070294785	0.646506104486069	0.819910767043673	0.743933647274842
Zm00001d000855_	0.469238788349166	0.793278294887347	0.783246460979345	0.681921181405286
Zm00001d000856_	0.909143573817487	0.849915982351746	0.788433109288372	0.849164221819202
Zm00001d000857_	0.226529175050302	0.50075980747695	0.948939043209877	0.55874267524571
Zm00001d000864_	0.88850616555162	0.863534215208856	0.894404274352895	0.882148218371124
Zm00001d000867_	0.735865259121489	0.703484814078918	0.746228657990708	0.728526243730372
Zm00001d000868_	0.857637746358204	0.627343529702563	0.902771678407989	0.795917651489585
Zm00001d000869_	1	0.879444444444444	0.951940035273368	0.943794826572604
Zm00001d000870_	0.868106707901296	0.738561924336327	0.847622062484136	0.818096898240586
Zm00001d000875_	0.885605826972674	0.875523372049059	0.898725148953571	0.886618115991768
Zm00001d000879_	0.501186510060491	0.464248719198092	0.839618401088506	0.60168454344903
Zm00001d000881_	0.881311549865918	0.664174979964355	0.733227533204847	0.75957135434504
Zm00001d000887_	0.939238372432306	0.940022533614341	0.732151841584461	0.870470915877036
Zm00001d000888_	0.944511196019817	0.854204774678214	0.853046759345946	0.883920910014659
Zm00001d000891_	0.980208333333333	0.91950319562633	0.926667041381558	0.94212619011374
Zm00001d000892_	0.826215088551098	0.85847963453643	0.926678550596484	0.870457757894671
Zm00001d000893_	0.795249875493795	0.826589107812679	0.828616869888149	0.816818617731541
Zm00001d000895_	0.861940710804347	0.818588605195165	0.825385809813168	0.83530504193756
Zm00001d000903_	0.661676320566407	0.411487876397953	0.896507570966131	0.65655725597683
Zm00001d000904_	0.696028078641545	0.652611552958309	0.877715208325623	0.742118279975159
Zm00001d000905_	0.670971074380165	0.462057566629337	0.914798635884547	0.682609092298016
Zm00001d000907_	0.439419163972755	0.457967611792045	0.843266007510194	0.580217594424998
Zm00001d000912_	0.816607142857143	0.866327994770885	0.848514957264957	0.843816698297662
Zm00001d000913_	0.864033189033189	0.825082264139238	0.850550711405096	0.846555388192508
Zm00001d000914_	0.838760795635979	0.591182252629916	0.853264961045812	0.761069336437236
Zm00001d000915_	0.859900165346963	0.737172435335606	0.862075309158465	0.819715969947011
Zm00001d000916_	0.87165674086838	0.521290408618053	0.836724824680899	0.743223991389111
Zm00001d000918_	0.779635717024886	0.702302992157355	0.812017049735109	0.764651919639117
Zm00001d000919_	0.920992063492064	0.766520108388916	0.877324659225507	0.854945610368829
Zm00001d000924_	0.926475215817321	0.862304992986811	0.871943358633326	0.886907855812486
Zm00001d000925_	0.94702380952381	0.876641084850664	0.919499046225972	0.914387980200149
Zm00001d000927_	0.895212630506748	0.930734816001366	0.888564887493459	0.904837444667191
Zm00001d000928_	0.907140313390314	0.898979383821184	0.856015428446156	0.887378375219218
Zm00001d000931_	0.835554488806624	0.0892587558425262	0.934869917660488	0.619894387436546
Zm00001d000934_	0.90177795487393	0.780362916293874	0.853748160899587	0.845296344022464
Zm00001d000939_	0.916997354497354	0.790933471938374	0.761160713242821	0.823030513226183
Zm00001d000940_	0.925925925925926	0.839320728291316	0.889823782698783	0.885023478972008
Zm00001d000942_	0.457287483859284	0.622283903575656	0.656022178191647	0.578531188542196
Zm00001d000945_	0.875	0.983333333333334	0.926992544492545	0.928441959275293
Zm00001d000946_	0.847999164578112	0.856675445766355	0.772536293078754	0.82573696780774
Zm00001d000949_	0.900475912975913	0.592178531345198	0.541680839002268	0.678111761107793
Zm00001d000953_	0.946906565656566	0.920727978227096	0.888433430256739	0.918689324713467
Zm00001d000957_	0.865290724240538	0.902483059674223	0.912146293817877	0.893306692577546
Zm00001d000959_	0.891107909977879	0.868047046386751	0.869146470430195	0.876100475598275
Zm00001d000961_	0.622143874643875	0.243802692010388	0.897179554368367	0.587708707007543
Zm00001d000963_	0.881038319915951	0.847327923583964	0.906027946893043	0.878131396797653
Zm00001d000964_	0.966666666666667	0.924727622804546	0.925144516941392	0.938846268804202
Zm00001d000965_	0.723900063398736	0.709878640968275	0.335116766110738	0.589631823492583
Zm00001d000969_	0.882511337868481	0.825906700300833	0.917267541486292	0.875228526551869
Zm00001d000971_	0.952413188663189	0.942620339796305	0.916145151433621	0.937059559964372
Zm00001d000972_	0.87438151354818	0.902083333333333	0.896572445927782	0.891012430936432
Zm00001d000975_	1	0.937424414210128	0.763977560721258	0.900467324977129
Zm00001d000976_	1	0.8110504961125	0.895254503983671	0.902101666698724
Zm00001d000978_	0.643814333814334	0.457965312913718	0.543709438839455	0.548496361855836
Zm00001d000980_	0.893406474734963	0.84943368283849	0.89936190653321	0.880734021368888
Zm00001d000983_	0.945277777777778	0.897350926766688	0.829687104231381	0.890771936258616
Zm00001d000987_	0.629482776198178	0.372482110308403	0.867048819892212	0.623004568799598
Zm00001d000988_	0.96078431372549	0.926688141595944	0.816666666666667	0.901379707329367
Zm00001d000991_	0.927451163864017	0.766143758227905	0.91886402556927	0.870819649220397
Zm00001d000995_	0.797785380816682	0.0569182112857008	0.908387476842548	0.587697022981644
Zm00001d001000_	0.734294871794872	0.878412402107457	0.823059027777778	0.811922100560036
Zm00001d001001_	0.938752435505812	0.938301982315895	0.942687011046694	0.9399138096228
Zm00001d001004_	0.906887720123014	0.750365793067556	0.826666857885124	0.827973457025231
Zm00001d001009_	0.602823327160559	0.424451386379226	0.857465963234122	0.628246892257969
Zm00001d001010_	0.776388888888889	0.753030303030303	0.800899470899471	0.776772887606221
Zm00001d001014_	0.85	0.848298752401393	0.875724789915966	0.85800784743912
Zm00001d001016_	0.630141052228499	0.584849308083616	0.847377350881812	0.687455903731309
Zm00001d001020_	0.750398814889662	0.461795899841354	0.452230000616446	0.554808238449154
Zm00001d001022_	0.785547767759306	0.687598283431181	0.896782788996711	0.789976280062399
Zm00001d001026_	0.659664856159222	0.443257110757067	0.657310299234281	0.586744088716857
Zm00001d001027_	0.888888888888889	0.932657258193811	0.944225549134858	0.921923898739186
Zm00001d001028_	0.915089672232529	0.879841559771716	0.908988696488697	0.901306642830981
Zm00001d001030_	0.354934619430101	0.458425551777639	0.777393414951196	0.530251195386312
Zm00001d001031_	0.91553465706978	0.893786210156134	0.89840869125924	0.902576519495051
Zm00001d001033_	0.602620640887059	0.559930421793298	0.361871694508527	0.508140919062961
Zm00001d001035_	0.696428571428571	0.464453806901971	0.93555030654237	0.698810894957637
Zm00001d001037_	0.471085758039647	0.406098254511233	0.65305596963552	0.510079994062133
Zm00001d001049_	0.767018737319489	0.873177755598558	0.916588468253862	0.85226165372397
Zm00001d001053_	0.870547756869714	0.700346590231311	0.885741631183976	0.818878659428334
Zm00001d001055_	0.715625098883018	0.729186559129947	0.890826916783157	0.778546191598707
Zm00001d001056_	0.715625098883018	0.731014790422464	0.884351296012069	0.776997061772517
Zm00001d001058_	0.568162984525852	0.740159922590482	0.5923536831942	0.633558863436845
Zm00001d001060_	1	0.892579025912359	0.848977966477966	0.913852330796775
Zm00001d001062_	0.869469373219373	0.859271078627913	0.929300758744885	0.886013736864057
Zm00001d001068_	0.589100529100529	0.488170126400112	0.749202537356132	0.608824397618924
Zm00001d001070_	0.807455648926237	0.647095959595959	0.885960022528775	0.780170543683657
Zm00001d001071_	1	0.91489898989899	0.901757369614513	0.938885453171168
Zm00001d001073_	0.862689393939394	0.850579822233468	0.830748765123765	0.848005993765542
Zm00001d001077_	0.774130190796858	0.826758836345065	0.850084870191175	0.816991299111033
Zm00001d001079_	0.846228252243811	0.819092108293596	0.908220676182592	0.85784701224
Zm00001d001084_	0.854559818880565	0.856871390113947	0.871957090347271	0.861129433113928
Zm00001d001086_	0.692903450715951	0.870884093144804	0.906056503568	0.823281349142918
Zm00001d001090_	0.639207047197964	0.66508198868423	0.868979036741573	0.724422690874589
Zm00001d001091_	0.830265151515151	0.710127349303973	0.78171530896106	0.774035936593395
Zm00001d001092_	0.700520833333333	0.735917098774242	0.883880681592148	0.773439537899908
Zm00001d001095_	0.930277776128795	0.924062924560914	0.927842892707141	0.927394531132283
Zm00001d001096_	0.87837962962963	0.296355830719593	0.80977323708235	0.661502899143858
Zm00001d001102_	0.862735204701571	0.517361504332771	0.360949563629851	0.580348757554731
Zm00001d001103_	0.933183483183483	0.907017825005739	0.8468166292163	0.895672645801841
Zm00001d001104_	0.87689594356261	0.679951695298002	0.903799689148618	0.820215776003077
Zm00001d001105_	0.9375	0.883050272767417	0.835664612628914	0.885404961798777
Zm00001d001108_	0.80792297979798	0.834673694433011	0.864747009662451	0.835781227964481
Zm00001d001109_	0.782828282828283	0.00257978455652875	0.901468108532553	0.562292058639122
Zm00001d001110_	0.69047619047619	0.883258186643603	0.936698082010582	0.836810819710125
Zm00001d001111_	0.833333333333333	0.698210796270007	0.902597935690041	0.811380688431127
Zm00001d001112_	0.793055555555556	0.858247686656778	0.618884479717813	0.756729240643382
Zm00001d001115_	0.965277777777778	0.909753179049398	0.915047265289825	0.930026074039
Zm00001d001116_	0.983333333333334	0.899601501457762	0.918326251904074	0.933753695565057
Zm00001d001119_	1	0.930744520030234	0.858694083694084	0.929812867908106
Zm00001d001120_	0.804697889031156	0.494414066702649	0.913528301919737	0.737546752551181
Zm00001d001121_	0.714243121941293	0.761644453424658	0.704991294250077	0.726959623205343
Zm00001d001127_	0.895889230231143	0.85869502381005	0.884625110765014	0.879736454935402
Zm00001d001128_	0.902210884353741	0.917071041518227	0.787428571428572	0.86890349910018
Zm00001d001132_	0.917102303560637	0.908480323651039	0.880716277326475	0.90209963484605
Zm00001d001134_	0.792684550298187	0.653407833715536	0.830340491081438	0.758810958365054
Zm00001d001135_	0.930797418382558	0.0658067109813434	0.78868207265975	0.59509540067455
Zm00001d001136_	0.876335334033406	0.128104906598402	0.937044761504038	0.647161667378615
Zm00001d001137_	0.95	0.443479917518379	0.384969367864105	0.592816428460828
Zm00001d001138_	1	0.899094472499744	0.916171579743008	0.938422017414251
Zm00001d001141_	0.631944444444444	0.518184931558093	0.808101959494283	0.65274377849894
Zm00001d001143_	0.59808384402884	0.806220800977847	0.654113337246868	0.686139327417852
Zm00001d001144_	0.581806018741697	0.392666265669784	0.874011099134461	0.616161127848647
Zm00001d001145_	0.923611111111111	0.882447968697969	0.929595973470973	0.911885017760018
Zm00001d001146_	0.869047619047619	0.803553906411049	0.807373128981585	0.826658218146751
Zm00001d001149_	0.893999138116785	0.872637981059563	0.910918758191782	0.892518625789377
Zm00001d001150_	0.375614811674175	0.443109413311944	0.723083208648562	0.51393581121156
Zm00001d001151_	0.917439241751902	0.879040106137175	0.90803577103251	0.901505039640529
Zm00001d001152_	0.922206709186804	0.889089396082838	0.904359577854298	0.905218561041313
Zm00001d001153_	0.888844292431404	0.862984482159167	0.920903974537273	0.890910916375948
Zm00001d001156_	0.934603475679557	0.935520907043067	0.93162893563851	0.933917772787045
Zm00001d001157_	0.942413259960678	0.892850995929785	0.927915345156154	0.921059867015539
Zm00001d001158_	0.412728186518827	0.613405471583771	0.637987854164373	0.554707170755657
Zm00001d001160_	0.546726803695538	0.133700284315394	0.917387025843247	0.53260470461806
Zm00001d001161_	0.915623046948398	0.91447417427734	0.924598830669006	0.918232017298248
Zm00001d001162_	0.880400385936852	0.819474996236566	0.840142775747424	0.846672719306947
Zm00001d001163_	0.764723877835983	0.831945788476062	0.772652398309296	0.789774021540447
Zm00001d001164_	0.905458085003431	0.890143188891471	0.911088383475367	0.90222988579009
Zm00001d001165_	0.74624278697493	0.812060808565056	0.917389140642373	0.825230912060786
Zm00001d001167_	0.936109764418588	0.95139522560605	0.927975302288698	0.938493430771112
Zm00001d001169_	0.027827380952381	0.621571998970348	0.859873337086031	0.503090905669587
Zm00001d001170_	0.700440257841574	0.770217664141606	0.802819449849982	0.757825790611054
Zm00001d001171_	0.700440257841574	0.674903243356218	0.794317192654574	0.723220231284122
Zm00001d001173_	0.892331883802472	0.877595881616015	0.908573864785177	0.892833876734555
Zm00001d001177_	0.208333333333334	0.6787928793852	0.683722643097643	0.523616285272059
Zm00001d001179_	0.934013714460143	0.920826541805435	0.793668029639266	0.882836095301615
Zm00001d001181_	0.883131597007813	0.723118987846543	0.330814207126205	0.64568826399352
Zm00001d001182_	0.870909467382173	0.909123652112967	0.896901462418252	0.892311527304464
Zm00001d001183_	0.859171687965491	0.817010245878893	0.852519711177268	0.842900548340551
Zm00001d001184_	0.834497354497355	0.831446141014873	0.879715660412615	0.848553051974948
Zm00001d001186_	0.889119036568215	0.898626223794786	0.911700481702363	0.899815247355121
Zm00001d001189_	0.919279699848329	0.140775087394029	0.905118613988962	0.65505780041044
Zm00001d001193_	0.76144388019388	0.15952380952381	0.952871441228516	0.624613043648735
Zm00001d001195_	1	0.846750075487719	0.739708270136869	0.862152781874863
Zm00001d001197_	0.845030754309268	0.858208161000818	0.839230686571706	0.847489867293931
Zm00001d001198_	0.721343537414966	0.875980278980279	0.812363235494336	0.803229017296527
Zm00001d001204_	1	0.6005547634184	0.9119543997669	0.8375030543951
Zm00001d001205_	0.791666666666667	0.630190186275713	0.866187253348806	0.762681368763729
Zm00001d001206_	0.912334656084656	0.906150032727414	0.88535999225767	0.90128156035658
Zm00001d001208_	0.873789173789174	0.859376918619885	0.732232213516936	0.821799435308665
Zm00001d001209_	0.6	0.846431440539222	0.854748750408473	0.767060063649232
Zm00001d001210_	0.861904761904762	0.873129265996039	0.856930437678793	0.863988155193198
Zm00001d001212_	0.545185185185185	0.501152725479649	0.851734534457058	0.632690815040631
Zm00001d001221_	0.580246913580247	0.65850716549246	0.841175986517578	0.693310021863428
Zm00001d001223_	0.8125	0.787545934104375	0.826407407407407	0.808817780503927
Zm00001d001225_	0.860507350235611	0.844918068411539	0.87835250585453	0.861259308167227
Zm00001d001226_	0.5	0.614970766413074	0.50058883700085	0.538519867804641
Zm00001d001233_	0.919327208738973	0.933441117826154	0.918288691355212	0.923685672640113
Zm00001d001234_	0.94737618451636	0.902343868562106	0.907674133365843	0.919131395481436
Zm00001d001235_	0.884794595658129	0.892422419995119	0.918430280800927	0.898549098818058
Zm00001d001237_	0.78464348095836	0.825404413724439	0.821255606278826	0.810434500320542
Zm00001d001238_	0.897589031359785	0.868488742162044	0.90491092550619	0.890329566342673
Zm00001d001241_	0.886425233257554	0.794660561874766	0.861507406993861	0.847531067375394
Zm00001d001242_	0.891666666666667	0.849452870847102	0.874541722166722	0.871887086560164
Zm00001d001243_	0.857422530699728	0.823541937511127	0.939836194140265	0.873600220783707
Zm00001d001244_	0.838790198634853	0.907434770983233	0.896983401946637	0.881069457188241
Zm00001d001245_	0.904169751558909	0.913732974666968	0.909177244871237	0.909026657032371
Zm00001d001267_	0.265849274144513	0.409417103402568	0.841548786903101	0.505605054816727
Zm00001d001272_	0.642287649941538	0.568281862128602	0.417918574693539	0.54282936225456
Zm00001d001275_	0.851224603477755	0.70940756940463	0.816165227172467	0.792265800018284
Zm00001d001280_	1	0.929849837662338	0.892942386831276	0.940930741497871
Zm00001d001288_	0.915294569874213	0.877147817772915	0.890813107031763	0.894418498226297
Zm00001d001289_	0.880044492544493	0.688730289964926	0.64424632741597	0.737673703308463
Zm00001d001292_	0.960307087092801	0.906731317954202	0.872268522128512	0.913102309058505
Zm00001d001297_	0.91037037037037	0.840246265922286	0.887695206515979	0.879437280936212
Zm00001d001299_	0.945277777777778	0.897350926766688	0.829687104231381	0.890771936258616
Zm00001d001300_	0.945277777777778	0.897350926766688	0.829687104231381	0.890771936258616
Zm00001d001308_	0.941485890824672	0.909461755273991	0.893966250539655	0.914971298879439
Zm00001d001313_	0.837900656473531	0.808801235368215	0.716675945582196	0.787792612474647
Zm00001d001314_	0.547754813883846	0.438672668140706	0.643886165577342	0.543437882533965
Zm00001d001315_	0.91547619047619	0.825133134061705	0.922808441558442	0.887805922032112
Zm00001d001316_	0.844476696889368	0.907100452458435	0.938494018296974	0.896690389214926
